Frequency (Hz)	Level (dB)
6330.761719	-52.233105
6352.294922	-52.077106
6373.828125	-52.507473
6395.361328	-52.773438
6416.894531	-53.987450
6438.427734	-54.481174
6459.960938	-54.392925
6481.494141	-55.134418
6503.027344	-55.614521
6524.560547	-56.040592
6546.093750	-56.138248
6567.626953	-55.604332
6589.160156	-55.553112
6610.693359	-55.177013
6632.226562	-55.432503
6653.759766	-55.681213
6675.292969	-54.588577
6696.826172	-53.564537
6718.359375	-52.914677
6739.892578	-52.792896
6761.425781	-52.933548
6782.958984	-53.055901
6804.492188	-53.884457
6826.025391	-54.083275
6847.558594	-53.628967
6869.091797	-54.393417
6890.625000	-54.923340
6912.158203	-53.922821
6933.691406	-51.889839
6955.224609	-52.097759
6976.757812	-54.174347
6998.291016	-55.463253
7019.824219	-55.608746
7041.357422	-55.501652
7062.890625	-55.782120
7084.423828	-55.991566
7105.957031	-56.614845
7127.490234	-55.997261
7149.023438	-55.029900
7170.556641	-55.327713
7192.089844	-56.632332
7213.623047	-56.959766
7235.156250	-56.646809
7256.689453	-56.594246
7278.222656	-56.784542
7299.755859	-57.198460
7321.289062	-57.001938
7342.822266	-56.853043
7364.355469	-56.676205
7385.888672	-56.366978
7407.421875	-56.345787
7428.955078	-55.915813
7450.488281	-55.399979
7472.021484	-56.131313
7493.554688	-56.533199
7515.087891	-56.152565
7536.621094	-57.025154
7558.154297	-56.397469
7579.687500	-55.472908
7601.220703	-55.476566
7622.753906	-55.253349
7644.287109	-54.710152
7665.820312	-54.232433
7687.353516	-54.666599
7708.886719	-53.604385
7730.419922	-53.156124
7751.953125	-53.101311
7773.486328	-52.402184
7795.019531	-52.591064
7816.552734	-52.449921
7838.085938	-52.508190
7859.619141	-52.651253
7881.152344	-51.945263
7902.685547	-52.167473
7924.218750	-52.799690
7945.751953	-52.633396
7967.285156	-52.506901
7988.818359	-52.391125
8010.351562	-52.790112
8031.884766	-52.747555
8053.417969	-52.249683
8074.951172	-51.604774
8096.484375	-51.999191
8118.017578	-52.719994
8139.550781	-51.886833
8161.083984	-51.693199
8182.617188	-52.011013
8204.150391	-52.810997
8225.683594	-53.560925
8247.216797	-53.308331
8268.750000	-52.486034
8290.283203	-52.645039
8311.816406	-52.708485
8333.349609	-52.420753
8354.882812	-51.311657
8376.416016	-50.111561
8397.949219	-49.991913
8419.482422	-50.380322
8441.015625	-50.763561
8462.548828	-50.238644
8484.082031	-50.362370
8505.615234	-49.813931
8527.148438	-49.896687
8548.681641	-49.821976
8570.214844	-48.337276
8591.748047	-47.600800
8613.281250	-47.489655
8634.814453	-48.548271
8656.347656	-49.948555
8677.880859	-49.053261
8699.414062	-49.700798
8720.947266	-49.622913
8742.480469	-48.669239
8764.013672	-48.402016
8785.546875	-48.783821
8807.080078	-48.481163
8828.613281	-48.197918
8850.146484	-49.630703
8871.679688	-50.595284
8893.212891	-50.440758
8914.746094	-50.381313
8936.279297	-51.190716
8957.812500	-50.654945
8979.345703	-50.339298
9000.878906	-49.869293
9022.412109	-49.759773
9043.945312	-51.061157
9065.478516	-51.782417
9087.011719	-52.072136
9108.544922	-51.431576
9130.078125	-51.877487
9151.611328	-52.052727
9173.144531	-51.780087
9194.677734	-51.519375
9216.210938	-51.700638
9237.744141	-51.850163
9259.277344	-52.617088
9280.810547	-52.833157
9302.343750	-52.795750
9323.876953	-52.598488
9345.410156	-52.760109
9366.943359	-52.911377
9388.476562	-52.752254
9410.009766	-52.309147
9431.542969	-51.706875
9453.076172	-52.064781
9474.609375	-52.342487
9496.142578	-51.797798
9517.675781	-51.611794
9539.208984	-51.229408
9560.742188	-51.147129
9582.275391	-51.788795
9603.808594	-51.475739
9625.341797	-50.943878
9646.875000	-51.425545
9668.408203	-51.997799
9689.941406	-52.566158
9711.474609	-52.002163
9733.007812	-51.591080
9754.541016	-52.729809
9776.074219	-53.735359
9797.607422	-53.475639
9819.140625	-52.485420
9840.673828	-52.587589
9862.207031	-52.910439
9883.740234	-52.881969
9905.273438	-52.825031
9926.806641	-52.776226
9948.339844	-53.023449
9969.873047	-53.974751
9991.406250	-55.032574
10012.939453	-55.767307
10034.472656	-55.538898
10056.005859	-54.917183
10077.539062	-54.996510
10099.072266	-53.691265
10120.605469	-54.596924
10142.138672	-55.419308
10163.671875	-55.211681
10185.205078	-55.387371
10206.738281	-54.884392
10228.271484	-54.195450
10249.804688	-54.324306
10271.337891	-54.041084
10292.871094	-54.497257
10314.404297	-54.334511
10335.937500	-54.128258
10357.470703	-54.193027
10379.003906	-54.664169
10400.537109	-55.452763
10422.070312	-56.208931
10443.603516	-56.131672
10465.136719	-55.949814
10486.669922	-56.213257
10508.203125	-56.619099
10529.736328	-57.266926
10551.269531	-56.735474
10572.802734	-56.628590
10594.335938	-57.962929
10615.869141	-57.770412
10637.402344	-57.114307
10658.935547	-57.399967
10680.468750	-56.975647
10702.001953	-56.015881
10723.535156	-55.555870
10745.068359	-55.837341
10766.601562	-55.786140
10788.134766	-55.530300
10809.667969	-55.492577
10831.201172	-56.014618
10852.734375	-56.721760
10874.267578	-55.863213
10895.800781	-55.333138
10917.333984	-55.936146
10938.867188	-56.254887
10960.400391	-55.595997
10981.933594	-55.633991
11003.466797	-56.322765
11025.000000	-56.389145
11046.533203	-56.287312
11068.066406	-56.125538
11089.599609	-56.548241
11111.132812	-57.002190
11132.666016	-57.287872
11154.199219	-56.932400
11175.732422	-56.257160
11197.265625	-55.617832
11218.798828	-56.805935
11240.332031	-57.427307
11261.865234	-58.023079
11283.398438	-58.169033
11304.931641	-57.624027
11326.464844	-58.034718
11347.998047	-59.408302
11369.531250	-58.748451
11391.064453	-58.436230
11412.597656	-58.069397
11434.130859	-57.636669
11455.664062	-58.251911
11477.197266	-57.703773
11498.730469	-58.098381
11520.263672	-59.221798
11541.796875	-59.604687
11563.330078	-59.541809
11584.863281	-59.076683
11606.396484	-59.506767
11627.929688	-59.885666
11649.462891	-59.822968
11670.996094	-59.073620
11692.529297	-58.887627
11714.062500	-59.625076
11735.595703	-59.723080
11757.128906	-59.170269
11778.662109	-58.786140
11800.195312	-58.510063
11821.728516	-58.612301
11843.261719	-59.113483
11864.794922	-58.596756
11886.328125	-58.201496
11907.861328	-58.644665
11929.394531	-59.173973
11950.927734	-59.322250
11972.460938	-59.183327
11993.994141	-59.356022
12015.527344	-59.707642
12037.060547	-59.476299
12058.593750	-59.510761
12080.126953	-59.187756
12101.660156	-59.067101
12123.193359	-58.663136
12144.726562	-58.996399
12166.259766	-59.203636
12187.792969	-59.225277
12209.326172	-59.617096
12230.859375	-59.930965
12252.392578	-59.673695
12273.925781	-59.554741
12295.458984	-59.867958
12316.992188	-60.381527
12338.525391	-59.947289
12360.058594	-59.619286
12381.591797	-60.194359
12403.125000	-59.872047
12424.658203	-60.250969
12446.191406	-59.717846
12467.724609	-59.425831
12489.257812	-60.044834
12510.791016	-59.812672
12532.324219	-60.197586
12553.857422	-60.112461
12575.390625	-60.192425
12596.923828	-60.437508
12618.457031	-59.706253
12639.990234	-60.084831
12661.523438	-60.898308
12683.056641	-61.180790
12704.589844	-60.932236
12726.123047	-60.494476
12747.656250	-60.541435
12769.189453	-60.648285
12790.722656	-61.281086
12812.255859	-61.094154
12833.789062	-61.149242
12855.322266	-60.747566
12876.855469	-60.725479
12898.388672	-60.883968
12919.921875	-61.312252
12941.455078	-60.801292
12962.988281	-60.421406
12984.521484	-60.658833
13006.054688	-60.634964
13027.587891	-60.853199
13049.121094	-61.206432
13070.654297	-61.019970
13092.187500	-60.365105
13113.720703	-60.430904
13135.253906	-60.709274
13156.787109	-61.433971
13178.320312	-63.100967
13199.853516	-62.150547
13221.386719	-62.054829
13242.919922	-61.812870
13264.453125	-62.047108
13285.986328	-63.253410
13307.519531	-63.032925
13329.052734	-62.718887
13350.585938	-62.730751
13372.119141	-62.356308
13393.652344	-62.528984
13415.185547	-62.198967
13436.718750	-62.340919
13458.251953	-62.795792
13479.785156	-63.198299
13501.318359	-63.403687
13522.851562	-63.756451
13544.384766	-63.416920
13565.917969	-63.500446
13587.451172	-63.689178
13608.984375	-64.083351
13630.517578	-64.114464
13652.050781	-63.379646
13673.583984	-63.760883
13695.117188	-63.192947
13716.650391	-63.241119
13738.183594	-63.544064
13759.716797	-62.911011
13781.250000	-63.054512
13802.783203	-64.034958
13824.316406	-63.446507
13845.849609	-62.269115
13867.382812	-62.292595
13888.916016	-62.253513
13910.449219	-62.305382
13931.982422	-63.489811
13953.515625	-63.002789
13975.048828	-64.207336
13996.582031	-64.275597
14018.115234	-63.643749
14039.648438	-63.307228
14061.181641	-62.978828
14082.714844	-63.201771
14104.248047	-63.394249
14125.781250	-63.329746
14147.314453	-63.616665
14168.847656	-64.148079
14190.380859	-63.930218
14211.914062	-64.422844
14233.447266	-64.638634
14254.980469	-64.271645
14276.513672	-63.713284
14298.046875	-63.980972
14319.580078	-64.382278
14341.113281	-64.033897
14362.646484	-63.582912
14384.179688	-63.849133
14405.712891	-64.429100
14427.246094	-64.697784
14448.779297	-65.123283
14470.312500	-64.480362
14491.845703	-64.214043
14513.378906	-64.845161
14534.912109	-65.040619
14556.445312	-64.596512
14577.978516	-64.666924
14599.511719	-65.712463
14621.044922	-66.359772
14642.578125	-66.847717
14664.111328	-66.604668
14685.644531	-66.344292
14707.177734	-65.480400
14728.710938	-65.542831
14750.244141	-66.519402
14771.777344	-66.786560
14793.310547	-67.205460
14814.843750	-66.976395
14836.376953	-66.875725
14857.910156	-66.916420
14879.443359	-66.747696
14900.976562	-66.132515
14922.509766	-66.131927
14944.042969	-65.842995
14965.576172	-65.958847
14987.109375	-65.664177
15008.642578	-65.972664
15030.175781	-65.450401
15051.708984	-65.669586
15073.242188	-66.083305
15094.775391	-66.429581
15116.308594	-66.775955
15137.841797	-66.548347
15159.375000	-66.753922
15180.908203	-66.364479
15202.441406	-66.777580
15223.974609	-66.437843
15245.507812	-65.773727
15267.041016	-65.522064
15288.574219	-65.135925
15310.107422	-64.853569
15331.640625	-64.955681
15353.173828	-64.874062
15374.707031	-64.848495
15396.240234	-65.735023
15417.773438	-65.464912
15439.306641	-66.080086
15460.839844	-66.079300
15482.373047	-65.997406
15503.906250	-65.979858
15525.439453	-65.890556
15546.972656	-66.123352
15568.505859	-67.545822
15590.039062	-66.882523
15611.572266	-67.079895
15633.105469	-67.102036
15654.638672	-67.080818
15676.171875	-66.599236
15697.705078	-66.063774
15719.238281	-66.408012
15740.771484	-67.065285
15762.304688	-67.982231
15783.837891	-68.666145
15805.371094	-68.546539
15826.904297	-68.133080
15848.437500	-68.408287
15869.970703	-67.903687
15891.503906	-67.727905
15913.037109	-68.093063
15934.570312	-68.136444
15956.103516	-67.436760
15977.636719	-67.760506
15999.169922	-67.346840
16020.703125	-66.252449
16042.236328	-66.457298
16063.769531	-67.427208
16085.302734	-67.814911
16106.835938	-67.050339
16128.369141	-67.520584
16149.902344	-68.565674
16171.435547	-68.487183
16192.968750	-68.229698
16214.501953	-68.495049
16236.035156	-68.043274
16257.568359	-68.663109
16279.101562	-69.038818
16300.634766	-69.309921
16322.167969	-69.239876
16343.701172	-69.167175
16365.234375	-69.815887
16386.767578	-69.507576
16408.300781	-69.343399
16429.833984	-70.088615
16451.367188	-69.616997
16472.900391	-69.774979
16494.433594	-69.757950
16515.966797	-70.246262
16537.500000	-68.903664
16559.033203	-69.044319
16580.566406	-69.127808
16602.099609	-68.779266
16623.632812	-68.606140
16645.166016	-69.514977
16666.699219	-69.551628
16688.232422	-69.738884
16709.765625	-69.443443
16731.298828	-69.396561
16752.832031	-69.213036
16774.365234	-69.831085
16795.898438	-70.562744
16817.431641	-69.862053
16838.964844	-69.252907
16860.498047	-70.031815
16882.031250	-70.590958
16903.564453	-70.171661
16925.097656	-70.099808
16946.630859	-69.648415
16968.164062	-69.540016
16989.697266	-69.707970
17011.230469	-69.928902
17032.763672	-69.735107
17054.296875	-69.551369
17075.830078	-70.090515
17097.363281	-70.787315
17118.896484	-70.867516
17140.429688	-70.648476
17161.962891	-70.350632
17183.496094	-70.146988
17205.029297	-70.359871
17226.562500	-70.303726
17248.095703	-70.823494
17269.628906	-71.153946
17291.162109	-71.033066
17312.695312	-70.436317
17334.228516	-69.499611
17355.761719	-69.928238
17377.294922	-71.035789
17398.828125	-71.256104
17420.361328	-71.741295
17441.894531	-71.611580
17463.427734	-71.688347
17484.960938	-72.192863
17506.494141	-72.805099
17528.027344	-72.282234
17549.560547	-72.984169
17571.093750	-73.558266
17592.626953	-72.947815
17614.160156	-72.663040
17635.693359	-72.761856
17657.226562	-72.787117
17678.759766	-72.863770
17700.292969	-72.948769
17721.826172	-73.294228
17743.359375	-73.179520
17764.892578	-73.286972
17786.425781	-73.387985
17807.958984	-73.134789
17829.492188	-72.303162
17851.025391	-72.387695
17872.558594	-72.917053
17894.091797	-73.465332
17915.625000	-73.485458
17937.158203	-73.413704
17958.691406	-73.829330
17980.224609	-73.536461
18001.757812	-73.645340
18023.291016	-73.850006
18044.824219	-73.242264
18066.357422	-73.139053
18087.890625	-73.263657
18109.423828	-73.575706
18130.957031	-74.151505
18152.490234	-74.259720
18174.023438	-73.594513
18195.556641	-72.815109
18217.089844	-72.448967
18238.623047	-72.934212
18260.156250	-72.708282
18281.689453	-73.034340
18303.222656	-73.233772
18324.755859	-74.658020
18346.289062	-74.483833
18367.822266	-74.967522
18389.355469	-75.370651
18410.888672	-74.510513
18432.421875	-74.100822
18453.955078	-73.849648
18475.488281	-73.065109
18497.021484	-73.208786
18518.554688	-73.209129
18540.087891	-73.318787
18561.621094	-73.748787
18583.154297	-73.551758
18604.687500	-74.338890
18626.220703	-75.416061
18647.753906	-74.967865
18669.287109	-74.430626
18690.820312	-74.622650
18712.353516	-75.095894
18733.886719	-75.064377
18755.419922	-75.609932
18776.953125	-75.146599
18798.486328	-74.703629
18820.019531	-74.591988
18841.552734	-74.102509
18863.085938	-74.408936
18884.619141	-74.033684
18906.152344	-74.288948
18927.685547	-74.865753
18949.218750	-75.242905
18970.751953	-74.068710
18992.285156	-73.704636
19013.818359	-73.870193
19035.351562	-74.199051
19056.884766	-73.915199
19078.417969	-74.740875
19099.951172	-76.703690
19121.484375	-77.552872
19143.017578	-78.275879
19164.550781	-77.963989
19186.083984	-77.999672
19207.617188	-77.744621
19229.150391	-77.665543
19250.683594	-78.911339
19272.216797	-80.066063
19293.750000	-79.384537
19315.283203	-82.371201
19336.816406	-84.504036
19358.349609	-85.242783
19379.882812	-88.318832
19401.416016	-92.185242
19422.949219	-95.189629
19444.482422	-99.376282
19466.015625	-102.567459
19487.548828	-103.914429
19509.082031	-106.174530
19530.615234	-109.946312
19552.148438	-114.678322
19573.681641	-118.460762
19595.214844	-121.377617
19616.748047	-124.739067
19638.281250	-129.032150
19659.814453	-130.637466
19681.347656	-131.542114
19702.880859	-131.568481
19724.414062	-131.282562
19745.947266	-132.178802
19767.480469	-135.916565
19789.013672	-138.291824
19810.546875	-138.665970
19832.080078	-139.682144
19853.613281	-140.644333
19875.146484	-142.420883
19896.679688	-143.313568
19918.212891	-142.891357
19939.746094	-141.974564
19961.279297	-141.190170
19982.812500	-141.581818
20004.345703	-142.880722
20025.878906	-144.397720
20047.412109	-144.063614
20068.945312	-143.465927
20090.478516	-145.218796
20112.011719	-146.014755
20133.544922	-146.044693
20155.078125	-145.947311
20176.611328	-145.501129
20198.144531	-144.406036
20219.677734	-143.966095
20241.210938	-145.236633
20262.744141	-145.919174
20284.277344	-146.062363
20305.810547	-146.197601
20327.343750	-145.777435
20348.876953	-145.688904
20370.410156	-145.843552
20391.943359	-145.612289
20413.476562	-143.762497
20435.009766	-140.252075
20456.542969	-138.257492
20478.076172	-139.543213
20499.609375	-142.693115
20521.142578	-144.162811
20542.675781	-144.682526
20564.208984	-145.175949
20585.742188	-145.270859
20607.275391	-144.885590
20628.808594	-143.885727
20650.341797	-144.720505
20671.875000	-146.013123
20693.408203	-146.100098
20714.941406	-145.772751
20736.474609	-145.492767
20758.007812	-145.451691
20779.541016	-145.967957
20801.074219	-146.088562
20822.607422	-145.809341
20844.140625	-143.002151
20865.673828	-135.126617
20887.207031	-130.927536
20908.740234	-132.666519
20930.273438	-138.144928
20951.806641	-144.076157
20973.339844	-146.133224
20994.873047	-145.300797
21016.406250	-144.250595
21037.939453	-143.465302
21059.472656	-142.450348
21081.005859	-142.455841
21102.539062	-142.439102
21124.072266	-142.816360
21145.605469	-145.191330
21167.138672	-145.855103
21188.671875	-145.552979
21210.205078	-144.913651
21231.738281	-144.413055
21253.271484	-142.611389
21274.804688	-139.036743
21296.337891	-139.272705
21317.871094	-141.525665
21339.404297	-143.380661
21360.937500	-144.027985
21382.470703	-144.808029
21404.003906	-145.069595
21425.537109	-144.616074
21447.070312	-144.723267
21468.603516	-145.088882
21490.136719	-145.460495
21511.669922	-145.845230
21533.203125	-146.068237
21554.736328	-145.182724
21576.269531	-140.564117
21597.802734	-135.718277
21619.335938	-135.892899
21640.869141	-140.274857
21662.402344	-143.336929
21683.935547	-143.593399
21705.468750	-143.964920
21727.001953	-144.963516
21748.535156	-145.854584
21770.068359	-145.806442
21791.601562	-144.137253
21813.134766	-142.838821
21834.667969	-143.367554
21856.201172	-143.768204
21877.734375	-145.195053
21899.267578	-145.969345
21920.800781	-145.922531
21942.333984	-145.121155
21963.867188	-143.390121
21985.400391	-142.091507
22006.933594	-142.895889
22028.466797	-145.113815
