Frequency (Hz)	Level (dB)
2671.875000	-55.481911
2695.312500	-56.090160
2718.750000	-57.627747
2742.187500	-57.712975
2765.625000	-56.356289
2789.062500	-54.387764
2812.500000	-55.889130
2835.937500	-57.624470
2859.375000	-58.328266
2882.812500	-54.409046
2906.250000	-50.243725
2929.687500	-52.381798
2953.125000	-54.851181
2976.562500	-53.533009
3000.000000	-52.394146
3023.437500	-52.134571
3046.875000	-55.551212
3070.312500	-54.151657
3093.750000	-55.009670
3117.187500	-57.556549
3140.625000	-57.582897
3164.062500	-57.472340
3187.500000	-56.779350
3210.937500	-55.742073
3234.375000	-56.963226
3257.812500	-57.927673
3281.250000	-56.319466
3304.687500	-55.315960
3328.125000	-57.234829
3351.562500	-57.080051
3375.000000	-56.936970
3398.437500	-57.559708
3421.875000	-58.182949
3445.312500	-57.809685
3468.750000	-58.468414
3492.187500	-59.569927
3515.625000	-58.929409
3539.062500	-59.231529
3562.500000	-60.078606
3585.937500	-60.673866
3609.375000	-60.801399
3632.812500	-60.845951
3656.250000	-60.911282
3679.687500	-60.643410
3703.125000	-60.723125
3726.562500	-61.074215
3750.000000	-61.144287
3773.437500	-61.014515
3796.875000	-59.873833
3820.312500	-58.842289
3843.750000	-58.779659
3867.187500	-58.557137
3890.625000	-59.850590
3914.062500	-59.782875
3937.500000	-60.282154
3960.937500	-61.591869
3984.375000	-61.718349
4007.812500	-61.614178
4031.250000	-62.006454
4054.687500	-62.252823
4078.125000	-61.758087
4101.562500	-60.767246
4125.000000	-60.468800
4148.437500	-61.457321
4171.875000	-62.177235
4195.312500	-62.139874
4218.750000	-61.979603
4242.187500	-62.175331
4265.625000	-61.922165
4289.062500	-62.182278
4312.500000	-62.370384
4335.937500	-62.500801
4359.375000	-62.083416
4382.812500	-61.505634
4406.250000	-61.491325
4429.687500	-62.410004
4453.125000	-62.598091
4476.562500	-61.283257
4500.000000	-59.092236
4523.437500	-58.234119
4546.875000	-59.979828
4570.312500	-60.240456
4593.750000	-59.854916
4617.187500	-61.824364
4640.625000	-62.597317
4664.062500	-62.162663
4687.500000	-62.285477
4710.937500	-63.125420
4734.375000	-62.932819
4757.812500	-62.060707
4781.250000	-62.926750
4804.687500	-64.773132
4828.125000	-64.964493
4851.562500	-64.920433
4875.000000	-65.047356
4898.437500	-65.095093
4921.875000	-65.385384
4945.312500	-65.290993
4968.750000	-65.457115
4992.187500	-65.677124
5015.625000	-66.069992
5039.062500	-65.658707
5062.500000	-65.231415
5085.937500	-65.735474
5109.375000	-66.273628
5132.812500	-66.342133
5156.250000	-66.220909
5179.687500	-66.208023
5203.125000	-66.971474
5226.562500	-67.296303
5250.000000	-66.930595
5273.437500	-66.822083
5296.875000	-67.234665
5320.312500	-67.708481
5343.750000	-67.785988
5367.187500	-67.826599
5390.625000	-67.884842
5414.062500	-67.775078
5437.500000	-68.057022
5460.937500	-68.270874
5484.375000	-68.220711
5507.812500	-68.212013
5531.250000	-68.558998
5554.687500	-68.150040
5578.125000	-67.706535
5601.562500	-68.050461
5625.000000	-68.450256
5648.437500	-68.723450
5671.875000	-68.787743
5695.312500	-68.911400
5718.750000	-68.959473
5742.187500	-68.674149
5765.625000	-68.174110
5789.062500	-67.516586
5812.500000	-64.289070
5835.937500	-61.609608
5859.375000	-62.245586
5882.812500	-64.748917
5906.250000	-67.080215
5929.687500	-69.129311
5953.125000	-69.491501
5976.562500	-68.706886
6000.000000	-68.420906
6023.437500	-68.833450
6046.875000	-68.549423
6070.312500	-68.435310
6093.750000	-69.741730
6117.187500	-70.239037
6140.625000	-70.346375
6164.062500	-70.488266
6187.500000	-70.781212
6210.937500	-70.883293
6234.375000	-70.617813
6257.812500	-69.996262
6281.250000	-69.200012
6304.687500	-68.579201
6328.125000	-68.400482
6351.562500	-69.436600
6375.000000	-70.425400
6398.437500	-70.714874
6421.875000	-70.793114
6445.312500	-70.482025
6468.750000	-69.710396
6492.187500	-69.416855
6515.625000	-69.679565
6539.062500	-69.810081
6562.500000	-69.847031
6585.937500	-69.241432
6609.375000	-69.716637
6632.812500	-69.085732
6656.250000	-68.626457
6679.687500	-69.246681
6703.125000	-69.977242
6726.562500	-70.975746
6750.000000	-71.747398
6773.437500	-71.776039
