Frequency (Hz)	Level (dB)
6330.761719	-48.922703
6352.294922	-48.630501
6373.828125	-47.881439
6395.361328	-48.282860
6416.894531	-48.852482
6438.427734	-49.135551
6459.960938	-49.105072
6481.494141	-49.244877
6503.027344	-49.458401
6524.560547	-49.418705
6546.093750	-49.198486
6567.626953	-49.434685
6589.160156	-49.683105
6610.693359	-49.755260
6632.226562	-49.740353
6653.759766	-49.350342
6675.292969	-49.008553
6696.826172	-49.174988
6718.359375	-48.966061
6739.892578	-48.879276
6761.425781	-48.635689
6782.958984	-49.102825
6804.492188	-49.160698
6826.025391	-49.269531
6847.558594	-49.513771
6869.091797	-49.670990
6890.625000	-49.291191
6912.158203	-48.843784
6933.691406	-48.277126
6955.224609	-48.200840
6976.757812	-48.405590
6998.291016	-48.972694
7019.824219	-49.406048
7041.357422	-49.344101
7062.890625	-49.494633
7084.423828	-49.539536
7105.957031	-49.486702
7127.490234	-49.594715
7149.023438	-49.406818
7170.556641	-48.912548
7192.089844	-49.498985
7213.623047	-49.926609
7235.156250	-49.796825
7256.689453	-49.396824
7278.222656	-49.449947
7299.755859	-49.947758
7321.289062	-48.772064
7342.822266	-48.794460
7364.355469	-49.393425
7385.888672	-48.759865
7407.421875	-48.553127
7428.955078	-49.216824
7450.488281	-49.685181
7472.021484	-49.932213
7493.554688	-49.729942
7515.087891	-49.588860
7536.621094	-48.998642
7558.154297	-48.551693
7579.687500	-48.777897
7601.220703	-48.958729
7622.753906	-48.905056
7644.287109	-49.162785
7665.820312	-48.929379
7687.353516	-48.994106
7708.886719	-48.609642
7730.419922	-48.357162
7751.953125	-47.677589
7773.486328	-47.798492
7795.019531	-48.186394
7816.552734	-48.161114
7838.085938	-48.349354
7859.619141	-48.452522
7881.152344	-48.462688
7902.685547	-48.242771
7924.218750	-47.876041
7945.751953	-47.493698
7967.285156	-48.088009
7988.818359	-48.015842
8010.351562	-48.178719
8031.884766	-47.666130
8053.417969	-46.720387
8074.951172	-47.805626
8096.484375	-48.326790
8118.017578	-47.861378
8139.550781	-47.646687
8161.083984	-47.243916
8182.617188	-47.421654
8204.150391	-47.783745
8225.683594	-47.876453
8247.216797	-48.109722
8268.750000	-47.946243
8290.283203	-48.299824
8311.816406	-48.276634
8333.349609	-48.516006
8354.882812	-48.401497
8376.416016	-48.187828
8397.949219	-48.447052
8419.482422	-48.230656
8441.015625	-48.314030
8462.548828	-48.376701
8484.082031	-48.304188
8505.615234	-48.213070
8527.148438	-48.120182
8548.681641	-47.776134
8570.214844	-47.767506
8591.748047	-47.781914
8613.281250	-47.961868
8634.814453	-47.906395
8656.347656	-47.830795
8677.880859	-48.218296
8699.414062	-47.760300
8720.947266	-47.657043
8742.480469	-47.406887
8764.013672	-47.275829
8785.546875	-47.452969
8807.080078	-47.891869
8828.613281	-47.728985
8850.146484	-47.484501
8871.679688	-47.597103
8893.212891	-47.119553
8914.746094	-46.300003
8936.279297	-47.208481
8957.812500	-47.349102
8979.345703	-47.441883
9000.878906	-47.405376
9022.412109	-47.279167
9043.945312	-47.472248
9065.478516	-46.627060
9087.011719	-46.396099
9108.544922	-46.874092
9130.078125	-46.816513
9151.611328	-46.706829
9173.144531	-46.926865
9194.677734	-47.203838
9216.210938	-46.920261
9237.744141	-47.134739
9259.277344	-47.520565
9280.810547	-47.387344
9302.343750	-47.445026
9323.876953	-47.390545
9345.410156	-47.081894
9366.943359	-46.988853
9388.476562	-47.313560
9410.009766	-47.305710
9431.542969	-46.917580
9453.076172	-46.953659
9474.609375	-46.664177
9496.142578	-46.594006
9517.675781	-46.799419
9539.208984	-46.914757
9560.742188	-46.806561
9582.275391	-46.784061
9603.808594	-46.887733
9625.341797	-46.772320
9646.875000	-46.589901
9668.408203	-46.919106
9689.941406	-46.953644
9711.474609	-47.162273
9733.007812	-47.157780
9754.541016	-46.965443
9776.074219	-46.903172
9797.607422	-47.092812
9819.140625	-46.852352
9840.673828	-46.569351
9862.207031	-46.593624
9883.740234	-46.313236
9905.273438	-46.254375
9926.806641	-46.894520
9948.339844	-46.858429
9969.873047	-47.001080
9991.406250	-46.844227
10012.939453	-46.416992
10034.472656	-46.518055
10056.005859	-46.791111
10077.539062	-47.013222
10099.072266	-46.909050
10120.605469	-46.868614
10142.138672	-46.815208
10163.671875	-46.835331
10185.205078	-47.014565
10206.738281	-46.749767
10228.271484	-46.692451
10249.804688	-46.723679
10271.337891	-46.938354
10292.871094	-46.874393
10314.404297	-46.786022
10335.937500	-46.801590
10357.470703	-47.058971
10379.003906	-47.142704
10400.537109	-47.073601
10422.070312	-47.121048
10443.603516	-47.126869
10465.136719	-47.072014
10486.669922	-46.928429
10508.203125	-47.142128
10529.736328	-47.590008
10551.269531	-47.726357
10572.802734	-47.736729
10594.335938	-47.449047
10615.869141	-47.352085
10637.402344	-47.501362
10658.935547	-47.496098
10680.468750	-47.276703
10702.001953	-47.364029
10723.535156	-47.226898
10745.068359	-47.338634
10766.601562	-47.630093
10788.134766	-47.693321
10809.667969	-47.360756
10831.201172	-47.243690
10852.734375	-47.468582
10874.267578	-47.626011
10895.800781	-47.754810
10917.333984	-47.887577
10938.867188	-47.710789
10960.400391	-47.630024
10981.933594	-47.868507
11003.466797	-47.663128
11025.000000	-47.573128
11046.533203	-47.820728
11068.066406	-47.951397
11089.599609	-47.835121
11111.132812	-47.923264
11132.666016	-48.170330
11154.199219	-47.987915
11175.732422	-47.941963
11197.265625	-47.975033
11218.798828	-48.133411
11240.332031	-48.113365
11261.865234	-48.109707
11283.398438	-48.309490
11304.931641	-48.518570
11326.464844	-48.324097
11347.998047	-48.511070
11369.531250	-48.509285
11391.064453	-48.622578
11412.597656	-48.798515
11434.130859	-48.899124
11455.664062	-48.926941
11477.197266	-48.899311
11498.730469	-49.035946
11520.263672	-49.083401
11541.796875	-48.911179
11563.330078	-48.865696
11584.863281	-49.162201
11606.396484	-49.262688
11627.929688	-49.410156
11649.462891	-49.373451
11670.996094	-49.212688
11692.529297	-49.006390
11714.062500	-49.109634
11735.595703	-49.157639
11757.128906	-49.142956
11778.662109	-49.281204
11800.195312	-49.407444
11821.728516	-49.587723
11843.261719	-49.732014
11864.794922	-49.462616
11886.328125	-49.647213
11907.861328	-49.834358
11929.394531	-49.943039
11950.927734	-50.079685
11972.460938	-49.855801
11993.994141	-49.995068
12015.527344	-49.909332
12037.060547	-49.952480
12058.593750	-50.218945
12080.126953	-50.254604
12101.660156	-50.084530
12123.193359	-50.088772
12144.726562	-50.260017
12166.259766	-50.272701
12187.792969	-50.415997
12209.326172	-50.580376
12230.859375	-50.617550
12252.392578	-50.451225
12273.925781	-50.448986
12295.458984	-50.593571
12316.992188	-50.805592
12338.525391	-50.761700
12360.058594	-50.762333
12381.591797	-50.991364
12403.125000	-50.859165
12424.658203	-50.952091
12446.191406	-50.991978
12467.724609	-50.996017
12489.257812	-50.995358
12510.791016	-51.131622
12532.324219	-51.065170
12553.857422	-51.080482
12575.390625	-51.241425
12596.923828	-51.423790
12618.457031	-51.450371
12639.990234	-51.454365
12661.523438	-51.486137
12683.056641	-51.648468
12704.589844	-51.973038
12726.123047	-51.991909
12747.656250	-51.901524
12769.189453	-51.810905
12790.722656	-51.974674
12812.255859	-52.047977
12833.789062	-52.204605
12855.322266	-52.217625
12876.855469	-52.193806
12898.388672	-52.536861
12919.921875	-52.231880
12941.455078	-51.999935
12962.988281	-52.251568
12984.521484	-52.285648
13006.054688	-52.267315
13027.587891	-52.381695
13049.121094	-52.401653
13070.654297	-52.525925
13092.187500	-52.825485
13113.720703	-52.827076
13135.253906	-52.761230
13156.787109	-52.845512
13178.320312	-52.825344
13199.853516	-52.760540
13221.386719	-52.962097
13242.919922	-53.012138
13264.453125	-53.108093
13285.986328	-53.284256
13307.519531	-53.331749
13329.052734	-53.372341
13350.585938	-53.227612
13372.119141	-53.217957
13393.652344	-53.262428
13415.185547	-53.288010
13436.718750	-53.447250
13458.251953	-53.689690
13479.785156	-53.768944
13501.318359	-53.751720
13522.851562	-53.809620
13544.384766	-53.811829
13565.917969	-54.089058
13587.451172	-54.137039
13608.984375	-53.989685
13630.517578	-53.969643
13652.050781	-54.259651
13673.583984	-54.158566
13695.117188	-54.067028
13716.650391	-54.141903
13738.183594	-54.147331
13759.716797	-54.416462
13781.250000	-54.341076
13802.783203	-54.096325
13824.316406	-53.921417
13845.849609	-54.171806
13867.382812	-54.228653
13888.916016	-54.496666
13910.449219	-54.669304
13931.982422	-54.618633
13953.515625	-54.629791
13975.048828	-54.772488
13996.582031	-54.735302
14018.115234	-54.807442
14039.648438	-54.797108
14061.181641	-54.960842
14082.714844	-54.948292
14104.248047	-54.963608
14125.781250	-54.986584
14147.314453	-55.310204
14168.847656	-55.377048
14190.380859	-55.251545
14211.914062	-55.169128
14233.447266	-55.214336
14254.980469	-55.256783
14276.513672	-55.373695
14298.046875	-55.382771
14319.580078	-55.321381
14341.113281	-55.350986
14362.646484	-55.373566
14384.179688	-55.446911
14405.712891	-55.532700
14427.246094	-55.862900
14448.779297	-55.882050
14470.312500	-55.451420
14491.845703	-55.337559
14513.378906	-55.532639
14534.912109	-55.647362
14556.445312	-55.643574
14577.978516	-55.742134
14599.511719	-55.606525
14621.044922	-55.434467
14642.578125	-55.463436
14664.111328	-55.365379
14685.644531	-54.930080
14707.177734	-54.030354
14728.710938	-54.034206
14750.244141	-55.243740
14771.777344	-55.498840
14793.310547	-54.981892
14814.843750	-55.213985
14836.376953	-55.511478
14857.910156	-55.505657
14879.443359	-55.918201
14900.976562	-55.794708
14922.509766	-56.142029
14944.042969	-56.155327
14965.576172	-55.581024
14987.109375	-50.340439
15008.642578	-49.217754
15030.175781	-54.072796
15051.708984	-56.115723
15073.242188	-56.446499
15094.775391	-56.224644
15116.308594	-56.244949
15137.841797	-56.532406
15159.375000	-56.135082
15180.908203	-56.068707
15202.441406	-55.873543
15223.974609	-56.306904
15245.507812	-56.481411
15267.041016	-56.727478
15288.574219	-56.298378
15310.107422	-55.980217
15331.640625	-56.728222
15353.173828	-56.747223
15374.707031	-56.907413
15396.240234	-56.917480
15417.773438	-56.739361
15439.306641	-56.838284
15460.839844	-56.950874
15482.373047	-56.592545
15503.906250	-56.742485
15525.439453	-57.087547
15546.972656	-57.060871
15568.505859	-56.957718
15590.039062	-57.063606
15611.572266	-55.310535
15633.105469	-54.171398
15654.638672	-56.114044
15676.171875	-56.914658
15697.705078	-57.193748
15719.238281	-57.431332
15740.771484	-57.380886
15762.304688	-57.362309
15783.837891	-57.537319
15805.371094	-57.777885
15826.904297	-57.746082
15848.437500	-57.937111
15869.970703	-58.024876
15891.503906	-57.807671
15913.037109	-57.842869
15934.570312	-57.862286
15956.103516	-58.089508
15977.636719	-58.319515
15999.169922	-58.210594
16020.703125	-58.056461
16042.236328	-58.223183
16063.769531	-58.487995
16085.302734	-58.303539
16106.835938	-58.059135
16128.369141	-57.972870
16149.902344	-57.984016
16171.435547	-58.318031
16192.968750	-58.501072
16214.501953	-58.648964
16236.035156	-58.795055
16257.568359	-58.489532
16279.101562	-58.485432
16300.634766	-58.661507
16322.167969	-58.517780
16343.701172	-58.299702
16365.234375	-58.220455
16386.767578	-58.316799
16408.300781	-58.382565
16429.833984	-58.016090
16451.367188	-58.831104
16472.900391	-59.210480
16494.433594	-59.122032
16515.966797	-59.112545
16537.500000	-59.050209
16559.033203	-59.166523
16580.566406	-59.496754
16602.099609	-59.509052
16623.632812	-59.349392
16645.166016	-59.396481
16666.699219	-59.581268
16688.232422	-59.447758
16709.765625	-59.617928
16731.298828	-59.494286
16752.832031	-59.158295
16774.365234	-59.389084
16795.898438	-59.594883
16817.431641	-59.508064
16838.964844	-59.568058
16860.498047	-59.639511
16882.031250	-59.762508
16903.564453	-59.873528
16925.097656	-59.880264
16946.630859	-60.045177
16968.164062	-60.199692
16989.697266	-60.293087
17011.230469	-59.993843
17032.763672	-60.101936
17054.296875	-60.381977
17075.830078	-60.343533
17097.363281	-60.094204
17118.896484	-60.121601
17140.429688	-60.200455
17161.962891	-59.891396
17183.496094	-59.586590
17205.029297	-59.412643
17226.562500	-59.124241
17248.095703	-59.644463
17269.628906	-59.991611
17291.162109	-59.863091
17312.695312	-59.910416
17334.228516	-60.201786
17355.761719	-60.651188
17377.294922	-60.373173
17398.828125	-60.453640
17420.361328	-60.555023
17441.894531	-60.796745
17463.427734	-60.648609
17484.960938	-60.560379
17506.494141	-60.809795
17528.027344	-60.890507
17549.560547	-60.485474
17571.093750	-60.522038
17592.626953	-61.113209
17614.160156	-61.269081
17635.693359	-60.981415
17657.226562	-61.071461
17678.759766	-61.462124
17700.292969	-61.247765
17721.826172	-61.158054
17743.359375	-61.325970
17764.892578	-61.552303
17786.425781	-61.398281
17807.958984	-61.455109
17829.492188	-61.305206
17851.025391	-60.960983
17872.558594	-61.234585
17894.091797	-61.155399
17915.625000	-61.248737
17937.158203	-61.589195
17958.691406	-61.735458
17980.224609	-61.837360
18001.757812	-62.030544
18023.291016	-62.238178
18044.824219	-62.211826
18066.357422	-62.176468
18087.890625	-62.323887
18109.423828	-62.405235
18130.957031	-62.328251
18152.490234	-62.190308
18174.023438	-62.173027
18195.556641	-62.273308
18217.089844	-62.594101
18238.623047	-62.857059
18260.156250	-62.782753
18281.689453	-62.790867
18303.222656	-62.526707
18324.755859	-62.312794
18346.289062	-62.695705
18367.822266	-62.825905
18389.355469	-62.868282
18410.888672	-62.659218
18432.421875	-62.374405
18453.955078	-62.121868
18475.488281	-62.219772
18497.021484	-62.417530
18518.554688	-62.721298
18540.087891	-62.648201
18561.621094	-62.828537
18583.154297	-62.834469
18604.687500	-62.764057
18626.220703	-63.020973
18647.753906	-62.368443
18669.287109	-62.118343
18690.820312	-62.586494
18712.353516	-62.698067
18733.886719	-63.064434
18755.419922	-63.136658
18776.953125	-62.909481
18798.486328	-62.496105
18820.019531	-62.265953
18841.552734	-61.925186
18863.085938	-61.327805
18884.619141	-61.102737
18906.152344	-60.953606
18927.685547	-61.330105
18949.218750	-61.914745
18970.751953	-61.945938
18992.285156	-62.217827
19013.818359	-63.060844
19035.351562	-63.424625
19056.884766	-63.613663
19078.417969	-63.961887
19099.951172	-63.773624
19121.484375	-63.662457
19143.017578	-63.721882
19164.550781	-64.080620
19186.083984	-64.126198
19207.617188	-64.913383
19229.150391	-65.712723
19250.683594	-65.956863
19272.216797	-66.612198
19293.750000	-67.994431
19315.283203	-70.528877
19336.816406	-73.364128
19358.349609	-76.217133
19379.882812	-79.384796
19401.416016	-82.431000
19422.949219	-85.150200
19444.482422	-88.342041
19466.015625	-91.018768
19487.548828	-93.718681
19509.082031	-96.785194
19530.615234	-99.923241
19552.148438	-103.053185
19573.681641	-106.317566
19595.214844	-110.170784
19616.748047	-113.046730
19638.281250	-115.977943
19659.814453	-117.122383
19681.347656	-119.157349
19702.880859	-119.799133
19724.414062	-120.750557
19745.947266	-121.841759
19767.480469	-122.968834
19789.013672	-124.434914
19810.546875	-125.145630
19832.080078	-126.615761
19853.613281	-127.011871
19875.146484	-128.067856
19896.679688	-128.417007
19918.212891	-128.318085
19939.746094	-127.628067
19961.279297	-127.631126
19982.812500	-127.959908
20004.345703	-128.252869
20025.878906	-128.609467
20047.412109	-128.506348
20068.945312	-128.429077
20090.478516	-128.057953
20112.011719	-127.845253
20133.544922	-128.068466
20155.078125	-128.155365
20176.611328	-127.856689
20198.144531	-128.187439
20219.677734	-128.603729
20241.210938	-129.338364
20262.744141	-130.184219
20284.277344	-130.281509
20305.810547	-129.495605
20327.343750	-128.960037
20348.876953	-128.801300
20370.410156	-129.011154
20391.943359	-129.399002
20413.476562	-129.057190
20435.009766	-128.666183
20456.542969	-128.995987
20478.076172	-128.460114
20499.609375	-126.955818
20521.142578	-125.633675
20542.675781	-125.530846
20564.208984	-126.289101
20585.742188	-127.308502
20607.275391	-127.666832
20628.808594	-127.981926
20650.341797	-128.856140
20671.875000	-129.305573
20693.408203	-129.405731
20714.941406	-129.460709
20736.474609	-128.951767
20758.007812	-128.616577
20779.541016	-128.629959
20801.074219	-128.586838
20822.607422	-128.698044
20844.140625	-129.329346
20865.673828	-128.741364
20887.207031	-126.616264
20908.740234	-124.868362
20930.273438	-125.927803
20951.806641	-128.700195
20973.339844	-128.995407
20994.873047	-127.417557
21016.406250	-126.315392
21037.939453	-126.564911
21059.472656	-127.726944
21081.005859	-128.381104
21102.539062	-128.438873
21124.072266	-128.550491
21145.605469	-128.779282
21167.138672	-128.700378
21188.671875	-128.036102
21210.205078	-127.060760
21231.738281	-126.864624
21253.271484	-128.064636
21274.804688	-128.697403
21296.337891	-128.499741
21317.871094	-128.563080
21339.404297	-129.032867
21360.937500	-129.545654
21382.470703	-129.553970
21404.003906	-129.049881
21425.537109	-128.682144
21447.070312	-128.656693
21468.603516	-128.732651
21490.136719	-128.116440
21511.669922	-127.922813
21533.203125	-128.351257
21554.736328	-128.625717
21576.269531	-127.822578
21597.802734	-127.181114
21619.335938	-127.415833
21640.869141	-128.356049
21662.402344	-128.487274
21683.935547	-127.380508
21705.468750	-126.789253
21727.001953	-127.444473
21748.535156	-128.937561
21770.068359	-130.141678
21791.601562	-129.728226
21813.134766	-129.566238
21834.667969	-130.311859
21856.201172	-130.221390
21877.734375	-129.685379
21899.267578	-129.268967
21920.800781	-128.918167
21942.333984	-127.828110
21963.867188	-126.244423
21985.400391	-125.376991
22006.933594	-127.028053
22028.466797	-128.588501
