Frequency (Hz)	Level (dB)
8376.416016	-51.960899
8397.949219	-52.023048
8419.482422	-51.830673
8441.015625	-51.479191
8462.548828	-51.440350
8484.082031	-51.677170
8505.615234	-51.833603
8527.148438	-51.616673
8548.681641	-51.690128
8570.214844	-51.397694
8591.748047	-51.524429
8613.281250	-51.674629
8634.814453	-51.242756
8656.347656	-50.892849
8677.880859	-51.063683
8699.414062	-51.414661
8720.947266	-51.736847
8742.480469	-51.595192
8764.013672	-51.472870
8785.546875	-51.661682
8807.080078	-51.259209
8828.613281	-51.025517
8850.146484	-51.230415
8871.679688	-51.566753
8893.212891	-51.634518
8914.746094	-51.879005
8936.279297	-51.954128
8957.812500	-52.122932
8979.345703	-51.991428
9000.878906	-51.891392
9022.412109	-51.525074
9043.945312	-51.523933
9065.478516	-51.372391
9087.011719	-50.774105
9108.544922	-50.506824
9130.078125	-50.420849
9151.611328	-50.790874
9173.144531	-50.928520
9194.677734	-51.116760
9216.210938	-51.328384
9237.744141	-51.383450
9259.277344	-51.382221
9280.810547	-51.123955
9302.343750	-51.114067
9323.876953	-51.079224
9345.410156	-51.006458
9366.943359	-50.897915
9388.476562	-50.654842
9410.009766	-50.229862
9431.542969	-49.935570
9453.076172	-50.092339
9474.609375	-50.731400
9496.142578	-50.767269
9517.675781	-50.601650
9539.208984	-50.477390
9560.742188	-50.184048
9582.275391	-50.181004
9603.808594	-50.482231
9625.341797	-50.676754
9646.875000	-50.717808
9668.408203	-50.732388
9689.941406	-50.854900
9711.474609	-50.642101
9733.007812	-50.642345
9754.541016	-50.805557
9776.074219	-50.531414
9797.607422	-50.301552
9819.140625	-50.498753
9840.673828	-50.523636
9862.207031	-50.383907
9883.740234	-50.148281
9905.273438	-50.023407
9926.806641	-50.118999
9948.339844	-50.318172
9969.873047	-50.254425
9991.406250	-50.237495
10012.939453	-50.207840
10034.472656	-50.211399
10056.005859	-50.159668
10077.539062	-50.452854
10099.072266	-50.487640
10120.605469	-50.214809
10142.138672	-49.635303
10163.671875	-49.651218
10185.205078	-49.733383
10206.738281	-50.091671
10228.271484	-50.309608
10249.804688	-50.478256
10271.337891	-50.647198
10292.871094	-50.623203
10314.404297	-50.154102
10335.937500	-50.227982
10357.470703	-50.326195
10379.003906	-50.181232
10400.537109	-49.981518
10422.070312	-50.470837
10443.603516	-51.107082
10465.136719	-51.184734
10486.669922	-50.772541
10508.203125	-50.801540
10529.736328	-51.106110
10551.269531	-51.268608
10572.802734	-51.664337
10594.335938	-51.704941
10615.869141	-51.168655
10637.402344	-50.374916
10658.935547	-50.552750
10680.468750	-51.181717
10702.001953	-51.446384
10723.535156	-51.358875
10745.068359	-51.298252
10766.601562	-51.654911
10788.134766	-51.434418
10809.667969	-51.297493
10831.201172	-51.535927
10852.734375	-51.455379
10874.267578	-51.637051
10895.800781	-51.851898
10917.333984	-52.016426
10938.867188	-51.783772
10960.400391	-51.380466
10981.933594	-51.686401
11003.466797	-51.813889
11025.000000	-51.937298
11046.533203	-51.718918
11068.066406	-51.684875
11089.599609	-51.868614
11111.132812	-52.006077
11132.666016	-52.283733
11154.199219	-52.533813
11175.732422	-51.944687
11197.265625	-50.203419
11218.798828	-51.323788
11240.332031	-52.612206
11261.865234	-52.866837
11283.398438	-52.663902
11304.931641	-52.283073
11326.464844	-52.368793
11347.998047	-52.382992
11369.531250	-52.872063
11391.064453	-52.980484
11412.597656	-52.988091
11434.130859	-53.005978
11455.664062	-52.933830
11477.197266	-52.836304
11498.730469	-52.538578
11520.263672	-52.366879
11541.796875	-52.315826
11563.330078	-52.249783
11584.863281	-51.948219
11606.396484	-51.852188
11627.929688	-52.594009
11649.462891	-52.805058
11670.996094	-53.003532
11692.529297	-52.398014
11714.062500	-52.286297
11735.595703	-52.609718
11757.128906	-52.323895
11778.662109	-51.959969
11800.195312	-52.025379
11821.728516	-52.455620
11843.261719	-52.536976
11864.794922	-52.764191
11886.328125	-53.176590
11907.861328	-53.733303
11929.394531	-53.708946
11950.927734	-53.468826
11972.460938	-52.405704
11993.994141	-47.797504
12015.527344	-48.991962
12037.060547	-53.095909
12058.593750	-53.242195
12080.126953	-53.213894
12101.660156	-53.185658
12123.193359	-52.737839
12144.726562	-52.483604
12166.259766	-52.998058
12187.792969	-53.521431
12209.326172	-53.179535
12230.859375	-53.248817
12252.392578	-53.216427
12273.925781	-53.378170
12295.458984	-53.335285
12316.992188	-53.875523
12338.525391	-54.115833
12360.058594	-54.018902
12381.591797	-53.579517
12403.125000	-53.291061
12424.658203	-54.112022
12446.191406	-53.935829
12467.724609	-53.214073
12489.257812	-52.942829
12510.791016	-53.800358
12532.324219	-53.841972
12553.857422	-53.623528
12575.390625	-53.849522
12596.923828	-54.277069
12618.457031	-54.323208
12639.990234	-53.839787
12661.523438	-53.456844
12683.056641	-53.946281
12704.589844	-53.504848
12726.123047	-52.974308
12747.656250	-53.544544
12769.189453	-54.458996
12790.722656	-53.084614
12812.255859	-53.099182
12833.789062	-55.202904
12855.322266	-55.656357
12876.855469	-55.481098
12898.388672	-55.178497
12919.921875	-55.583649
12941.455078	-55.894817
12962.988281	-56.144051
12984.521484	-55.987865
13006.054688	-56.038364
13027.587891	-56.075920
13049.121094	-55.805584
13070.654297	-55.804707
13092.187500	-56.227364
13113.720703	-56.363514
13135.253906	-56.500656
13156.787109	-55.867111
13178.320312	-55.610111
13199.853516	-55.877537
13221.386719	-56.485798
13242.919922	-56.307404
13264.453125	-55.719322
13285.986328	-55.638924
13307.519531	-56.060802
13329.052734	-56.441914
13350.585938	-56.735031
13372.119141	-56.688847
13393.652344	-56.764214
13415.185547	-56.749149
13436.718750	-56.941040
13458.251953	-56.874081
13479.785156	-56.866001
13501.318359	-57.058079
13522.851562	-57.028233
13544.384766	-56.799580
13565.917969	-56.859200
13587.451172	-56.679230
13608.984375	-56.773277
13630.517578	-57.432209
13652.050781	-57.402779
13673.583984	-56.960522
13695.117188	-57.338993
13716.650391	-57.520779
13738.183594	-57.552418
13759.716797	-57.362198
13781.250000	-56.750450
13802.783203	-56.210968
13824.316406	-56.185543
13845.849609	-56.939850
13867.382812	-56.599258
13888.916016	-56.216640
13910.449219	-56.566319
13931.982422	-57.159061
13953.515625	-57.448807
13975.048828	-57.843231
13996.582031	-57.579075
14018.115234	-57.435406
14039.648438	-57.298824
14061.181641	-57.470718
14082.714844	-58.034611
14104.248047	-57.851482
14125.781250	-57.952568
14147.314453	-58.326035
14168.847656	-58.595268
14190.380859	-58.486240
14211.914062	-58.637424
14233.447266	-58.940300
14254.980469	-59.182434
14276.513672	-58.770741
14298.046875	-58.902382
14319.580078	-58.656845
14341.113281	-57.840900
14362.646484	-57.545582
14384.179688	-57.682796
14405.712891	-57.971920
14427.246094	-58.154274
14448.779297	-58.404930
14470.312500	-58.859940
14491.845703	-59.079842
14513.378906	-58.952942
14534.912109	-58.774342
14556.445312	-59.001999
14577.978516	-59.430424
14599.511719	-59.277779
14621.044922	-58.877033
14642.578125	-59.131004
14664.111328	-59.678055
14685.644531	-59.908707
14707.177734	-59.223282
14728.710938	-58.968037
14750.244141	-59.428341
14771.777344	-59.684258
14793.310547	-59.949146
14814.843750	-60.130116
14836.376953	-60.237041
14857.910156	-59.864563
14879.443359	-59.796322
14900.976562	-59.937031
14922.509766	-60.150845
14944.042969	-59.904758
14965.576172	-59.879776
14987.109375	-60.310913
15008.642578	-60.307705
15030.175781	-60.366962
15051.708984	-60.168919
15073.242188	-59.818104
15094.775391	-59.840580
15116.308594	-59.791142
15137.841797	-59.647190
15159.375000	-59.987297
15180.908203	-58.645599
15202.441406	-57.286724
15223.974609	-58.135868
15245.507812	-59.675415
15267.041016	-60.320660
15288.574219	-60.529316
15310.107422	-60.684383
15331.640625	-60.394516
15353.173828	-59.854633
15374.707031	-59.660431
15396.240234	-59.919098
15417.773438	-60.195465
15439.306641	-60.203674
15460.839844	-61.246994
15482.373047	-61.439552
15503.906250	-61.107452
15525.439453	-60.645348
15546.972656	-59.862087
15568.505859	-59.728741
15590.039062	-60.670605
15611.572266	-61.009705
15633.105469	-61.299969
15654.638672	-61.014980
15676.171875	-60.440125
15697.705078	-60.823261
15719.238281	-60.765667
15740.771484	-60.075813
15762.304688	-59.937592
15783.837891	-60.323025
15805.371094	-60.507351
15826.904297	-60.422844
15848.437500	-60.957127
15869.970703	-61.525070
15891.503906	-61.348549
15913.037109	-61.294350
15934.570312	-61.608555
15956.103516	-61.923763
15977.636719	-62.104076
15999.169922	-61.558979
16020.703125	-61.661163
16042.236328	-61.812164
16063.769531	-61.832706
16085.302734	-61.535297
16106.835938	-61.342514
16128.369141	-62.048817
16149.902344	-62.024162
16171.435547	-62.348728
16192.968750	-62.887913
16214.501953	-62.015842
16236.035156	-62.317554
16257.568359	-63.002342
16279.101562	-63.254208
16300.634766	-63.342995
16322.167969	-63.041782
16343.701172	-62.204865
16365.234375	-62.436184
16386.767578	-62.388695
16408.300781	-60.771759
16429.833984	-58.061962
16451.367188	-56.329216
16472.900391	-54.223640
16494.433594	-54.120110
16515.966797	-57.994259
16537.500000	-62.245140
16559.033203	-62.872219
16580.566406	-63.412567
16602.099609	-63.330807
16623.632812	-63.101170
16645.166016	-63.302715
16666.699219	-63.751595
16688.232422	-63.641453
16709.765625	-63.559296
16731.298828	-63.773911
16752.832031	-63.571926
16774.365234	-63.819698
16795.898438	-64.065704
16817.431641	-63.815746
16838.964844	-64.080986
16860.498047	-64.620430
16882.031250	-64.635353
16903.564453	-64.904907
16925.097656	-64.670128
16946.630859	-64.263008
16968.164062	-64.678055
16989.697266	-64.554695
17011.230469	-64.321800
17032.763672	-64.195961
17054.296875	-63.473167
17075.830078	-63.379993
17097.363281	-63.196606
17118.896484	-63.750576
17140.429688	-64.694588
17161.962891	-63.995106
17183.496094	-64.008583
17205.029297	-64.710411
17226.562500	-65.338028
17248.095703	-65.356827
17269.628906	-65.332474
17291.162109	-65.460243
17312.695312	-65.584732
17334.228516	-65.536064
17355.761719	-65.670815
17377.294922	-65.773346
17398.828125	-65.731697
17420.361328	-65.993759
17441.894531	-66.037254
17463.427734	-65.907951
17484.960938	-65.970787
17506.494141	-65.832115
17528.027344	-65.893890
17549.560547	-65.329544
17571.093750	-66.147415
17592.626953	-66.688370
17614.160156	-66.633636
17635.693359	-66.623947
17657.226562	-65.927063
17678.759766	-65.707764
17700.292969	-66.260559
17721.826172	-66.375198
17743.359375	-66.388153
17764.892578	-66.076759
17786.425781	-65.985184
17807.958984	-66.883820
17829.492188	-67.166367
17851.025391	-66.416359
17872.558594	-66.533401
17894.091797	-67.127655
17915.625000	-67.504143
17937.158203	-67.642250
17958.691406	-67.447845
17980.224609	-67.344086
18001.757812	-66.799812
18023.291016	-66.875305
18044.824219	-67.527107
18066.357422	-68.042717
18087.890625	-67.909264
18109.423828	-67.767044
18130.957031	-67.642075
18152.490234	-67.827370
18174.023438	-67.720459
18195.556641	-67.284157
18217.089844	-67.445282
18238.623047	-67.655212
18260.156250	-67.311295
18281.689453	-66.857124
18303.222656	-67.491776
18324.755859	-67.503685
18346.289062	-66.158836
18367.822266	-65.598396
18389.355469	-64.711868
18410.888672	-63.766575
18432.421875	-64.388405
18453.955078	-66.692253
18475.488281	-67.879852
18497.021484	-67.549843
18518.554688	-68.252304
18540.087891	-68.487801
18561.621094	-68.059540
18583.154297	-68.321342
18604.687500	-68.714523
18626.220703	-68.210831
18647.753906	-68.260551
18669.287109	-67.947891
18690.820312	-65.569977
18712.353516	-63.233536
18733.886719	-63.519424
18755.419922	-66.286934
18776.953125	-66.445343
18798.486328	-66.791466
18820.019531	-66.711327
18841.552734	-65.352448
18863.085938	-65.262474
18884.619141	-65.798157
18906.152344	-65.975784
18927.685547	-65.425903
18949.218750	-64.574219
18970.751953	-63.447510
18992.285156	-63.703876
19013.818359	-65.976723
19035.351562	-68.215851
19056.884766	-68.263947
19078.417969	-68.942039
19099.951172	-67.739471
19121.484375	-67.194710
19143.017578	-66.330956
19164.550781	-66.272980
19186.083984	-67.406555
19207.617188	-68.704308
19229.150391	-70.335266
19250.683594	-71.225388
19272.216797	-70.131546
19293.750000	-70.783783
19315.283203	-73.650665
19336.816406	-77.073021
19358.349609	-78.496025
19379.882812	-79.264160
19401.416016	-80.278252
19422.949219	-82.142433
19444.482422	-85.024162
19466.015625	-89.332939
19487.548828	-94.446480
19509.082031	-99.097885
19530.615234	-103.381149
19552.148438	-106.082420
19573.681641	-110.781197
19595.214844	-115.915741
19616.748047	-118.984901
19638.281250	-122.000488
19659.814453	-123.407867
19681.347656	-125.514313
19702.880859	-126.010185
19724.414062	-127.537605
19745.947266	-128.346069
19767.480469	-129.220306
19789.013672	-130.947144
19810.546875	-132.006165
19832.080078	-132.753601
19853.613281	-132.978775
19875.146484	-134.412521
19896.679688	-135.433853
19918.212891	-135.445267
19939.746094	-133.775543
19961.279297	-133.587784
19982.812500	-134.957581
20004.345703	-136.432816
20025.878906	-137.813705
20047.412109	-138.484756
20068.945312	-138.123215
20090.478516	-137.622391
20112.011719	-137.385666
20133.544922	-137.752625
20155.078125	-138.441940
20176.611328	-138.109390
20198.144531	-137.337631
20219.677734	-137.598068
20241.210938	-139.483139
20262.744141	-141.585236
20284.277344	-140.689896
20305.810547	-138.098984
20327.343750	-136.473419
20348.876953	-136.307053
20370.410156	-137.644562
20391.943359	-138.919876
20413.476562	-137.914337
20435.009766	-137.260895
20456.542969	-138.552292
20478.076172	-135.486191
20499.609375	-131.180923
20521.142578	-128.841263
20542.675781	-127.063332
20564.208984	-128.785889
20585.742188	-134.922821
20607.275391	-138.872604
20628.808594	-139.428848
20650.341797	-141.191406
20671.875000	-142.446945
20693.408203	-142.041092
20714.941406	-141.115189
20736.474609	-139.045929
20758.007812	-135.850555
20779.541016	-132.268463
20801.074219	-131.349091
20822.607422	-133.349716
20844.140625	-135.043442
20865.673828	-135.508881
20887.207031	-133.391708
20908.740234	-131.015930
20930.273438	-132.779694
20951.806641	-138.882599
20973.339844	-139.254425
20994.873047	-135.285583
21016.406250	-133.609726
21037.939453	-133.790192
21059.472656	-136.137619
21081.005859	-139.106033
21102.539062	-139.831940
21124.072266	-139.986176
21145.605469	-141.341675
21167.138672	-139.779694
21188.671875	-136.293777
21210.205078	-134.594406
21231.738281	-134.404678
21253.271484	-134.816544
21274.804688	-134.912903
21296.337891	-134.526001
21317.871094	-133.941193
21339.404297	-134.726273
21360.937500	-136.429001
21382.470703	-137.134735
21404.003906	-136.603699
21425.537109	-136.142654
21447.070312	-136.678284
21468.603516	-137.469406
21490.136719	-137.863983
21511.669922	-137.707016
21533.203125	-139.482574
21554.736328	-139.719833
21576.269531	-136.676285
21597.802734	-135.281662
21619.335938	-136.196716
21640.869141	-138.517532
21662.402344	-137.450714
21683.935547	-134.266052
21705.468750	-133.199387
21727.001953	-133.948044
21748.535156	-137.191895
21770.068359	-139.980072
21791.601562	-138.581314
21813.134766	-138.383270
21834.667969	-140.721848
21856.201172	-139.345810
21877.734375	-137.056229
21899.267578	-137.633560
21920.800781	-136.535522
21942.333984	-134.195282
21963.867188	-134.149475
21985.400391	-136.245575
22006.933594	-139.166733
22028.466797	-140.878983
