Frequency (Hz)	Level (dB)
2670.117188	-61.980694
2691.650391	-61.996513
2713.183594	-62.708862
2734.716797	-62.318424
2756.250000	-62.237144
2777.783203	-60.642338
2799.316406	-61.377621
2820.849609	-62.038235
2842.382812	-61.035011
2863.916016	-61.517246
2885.449219	-61.901119
2906.982422	-61.372906
2928.515625	-61.604691
2950.048828	-61.176380
2971.582031	-61.212013
2993.115234	-61.686138
3014.648438	-61.253632
3036.181641	-60.141552
3057.714844	-59.649673
3079.248047	-59.858952
3100.781250	-60.753281
3122.314453	-60.936653
3143.847656	-60.619839
3165.380859	-62.556561
3186.914062	-63.843437
3208.447266	-63.827572
3229.980469	-64.208405
3251.513672	-64.485420
3273.046875	-65.322807
3294.580078	-66.110107
3316.113281	-65.996773
3337.646484	-65.422218
3359.179688	-65.847870
3380.712891	-65.842018
3402.246094	-66.280540
3423.779297	-65.894180
3445.312500	-66.574898
3466.845703	-67.254768
3488.378906	-67.784370
3509.912109	-68.524422
3531.445312	-69.090637
3552.978516	-68.913208
3574.511719	-68.921150
3596.044922	-68.121925
3617.578125	-67.620239
3639.111328	-66.824974
3660.644531	-65.704865
3682.177734	-67.299179
3703.710938	-64.976349
3725.244141	-64.773331
3746.777344	-65.077858
3768.310547	-64.140358
3789.843750	-63.188255
3811.376953	-62.807854
3832.910156	-63.258160
3854.443359	-62.493595
3875.976562	-61.655231
3897.509766	-59.848175
3919.042969	-58.057678
3940.576172	-59.912315
3962.109375	-59.000599
3983.642578	-58.820099
4005.175781	-58.841110
4026.708984	-58.238159
4048.242188	-56.153553
4069.775391	-57.482910
4091.308594	-58.660103
4112.841797	-56.663937
4134.375000	-57.053543
4155.908203	-59.658394
4177.441406	-58.263260
4198.974609	-55.016125
4220.507812	-54.996826
4242.041016	-54.639359
4263.574219	-56.851021
4285.107422	-57.670757
4306.640625	-57.635052
4328.173828	-57.479530
4349.707031	-56.263496
4371.240234	-57.134762
4392.773438	-57.911583
4414.306641	-57.404842
4435.839844	-59.306709
4457.373047	-59.366676
4478.906250	-59.822338
4500.439453	-61.199951
4521.972656	-61.901478
4543.505859	-63.453629
4565.039062	-62.210388
4586.572266	-61.450962
4608.105469	-60.821301
4629.638672	-62.311138
4651.171875	-62.269955
4672.705078	-62.049507
4694.238281	-61.441093
4715.771484	-61.758987
4737.304688	-62.526695
4758.837891	-62.899460
4780.371094	-60.860046
4801.904297	-60.644199
4823.437500	-63.233074
4844.970703	-65.449593
4866.503906	-65.171913
4888.037109	-63.866592
4909.570312	-63.252728
4931.103516	-63.033569
4952.636719	-63.742783
4974.169922	-65.918793
4995.703125	-65.462036
5017.236328	-63.629795
5038.769531	-63.669331
5060.302734	-64.794487
5081.835938	-64.456070
5103.369141	-64.500938
5124.902344	-63.712055
5146.435547	-62.548073
5167.968750	-63.072124
5189.501953	-61.770256
5211.035156	-59.689331
5232.568359	-58.231239
5254.101562	-59.384472
5275.634766	-59.911110
5297.167969	-59.184856
5318.701172	-58.414669
5340.234375	-58.475681
5361.767578	-59.363869
5383.300781	-60.470219
5404.833984	-58.807560
5426.367188	-57.891994
5447.900391	-58.755840
5469.433594	-58.271408
5490.966797	-56.296951
5512.500000	-56.571892
5534.033203	-57.545795
5555.566406	-56.532745
5577.099609	-54.469383
5598.632812	-54.818447
5620.166016	-56.867466
5641.699219	-58.417225
5663.232422	-56.380829
5684.765625	-53.602531
5706.298828	-54.283195
5727.832031	-56.806965
5749.365234	-58.690861
5770.898438	-58.494301
5792.431641	-57.413738
5813.964844	-57.162659
5835.498047	-57.310055
5857.031250	-57.771461
5878.564453	-58.300423
5900.097656	-58.615829
5921.630859	-58.863228
5943.164062	-60.115326
5964.697266	-60.053535
5986.230469	-59.109158
6007.763672	-60.170437
6029.296875	-60.675755
6050.830078	-59.456203
6072.363281	-59.404747
6093.896484	-59.169312
6115.429688	-59.241524
6136.962891	-57.270031
6158.496094	-57.694145
6180.029297	-59.323387
6201.562500	-59.732662
6223.095703	-61.089359
6244.628906	-57.726749
6266.162109	-57.465645
6287.695312	-58.043201
6309.228516	-56.960518
