Frequency (Hz)	Level (dB)
6330.761719	-48.552265
6352.294922	-48.929176
6373.828125	-49.329388
6395.361328	-49.595200
6416.894531	-49.517040
6438.427734	-49.128330
6459.960938	-49.063553
6481.494141	-48.898521
6503.027344	-48.281849
6524.560547	-48.167912
6546.093750	-48.445946
6567.626953	-48.462444
6589.160156	-48.417728
6610.693359	-48.673126
6632.226562	-48.590992
6653.759766	-48.082489
6675.292969	-48.571796
6696.826172	-49.654045
6718.359375	-50.254745
6739.892578	-49.827633
6761.425781	-49.454651
6782.958984	-49.342602
6804.492188	-48.989876
6826.025391	-48.708813
6847.558594	-48.455097
6869.091797	-47.987953
6890.625000	-47.991497
6912.158203	-48.593071
6933.691406	-48.977016
6955.224609	-48.942375
6976.757812	-48.481575
6998.291016	-48.745605
7019.824219	-49.115730
7041.357422	-49.310810
7062.890625	-48.987587
7084.423828	-49.015984
7105.957031	-48.944126
7127.490234	-48.577675
7149.023438	-48.657421
7170.556641	-48.514629
7192.089844	-48.241528
7213.623047	-48.436394
7235.156250	-47.968697
7256.689453	-48.126587
7278.222656	-48.520473
7299.755859	-48.837036
7321.289062	-48.890034
7342.822266	-48.788353
7364.355469	-48.799488
7385.888672	-48.550568
7407.421875	-47.995155
7428.955078	-47.685631
7450.488281	-48.047546
7472.021484	-47.990696
7493.554688	-47.962990
7515.087891	-48.088348
7536.621094	-47.799259
7558.154297	-47.291824
7579.687500	-47.045128
7601.220703	-47.225044
7622.753906	-47.232391
7644.287109	-47.393581
7665.820312	-47.570126
7687.353516	-47.753994
7708.886719	-47.655907
7730.419922	-47.639214
7751.953125	-47.591976
7773.486328	-47.042011
7795.019531	-46.716087
7816.552734	-46.603443
7838.085938	-46.576954
7859.619141	-46.503586
7881.152344	-46.471504
7902.685547	-46.854431
7924.218750	-46.936272
7945.751953	-46.552979
7967.285156	-46.445999
7988.818359	-46.136379
8010.351562	-46.267593
8031.884766	-46.863449
8053.417969	-46.337883
8074.951172	-46.549145
8096.484375	-47.038036
8118.017578	-46.864235
8139.550781	-46.479385
8161.083984	-46.717514
8182.617188	-46.950443
8204.150391	-46.743828
8225.683594	-46.477158
8247.216797	-46.410694
8268.750000	-46.326637
8290.283203	-46.276611
8311.816406	-46.483986
8333.349609	-46.520233
8354.882812	-46.912434
8376.416016	-46.882973
8397.949219	-46.534660
8419.482422	-46.568043
8441.015625	-46.725384
8462.548828	-46.634125
8484.082031	-46.243988
8505.615234	-45.948227
8527.148438	-45.818550
8548.681641	-45.595406
8570.214844	-45.113537
8591.748047	-45.020031
8613.281250	-44.772888
8634.814453	-44.866528
8656.347656	-45.241379
8677.880859	-45.286118
8699.414062	-45.249092
8720.947266	-45.417496
8742.480469	-45.073944
8764.013672	-45.397823
8785.546875	-45.960449
8807.080078	-45.809677
8828.613281	-45.904743
8850.146484	-46.137138
8871.679688	-45.860504
8893.212891	-45.606125
8914.746094	-45.730652
8936.279297	-45.609894
8957.812500	-45.653625
8979.345703	-45.713779
9000.878906	-45.225597
9022.412109	-45.096092
9043.945312	-45.083260
9065.478516	-44.936436
9087.011719	-45.250401
9108.544922	-45.093971
9130.078125	-45.009155
9151.611328	-45.240932
9173.144531	-45.350719
9194.677734	-45.367222
9216.210938	-45.878094
9237.744141	-46.430626
9259.277344	-46.270336
9280.810547	-45.900135
9302.343750	-45.758553
9323.876953	-45.712193
9345.410156	-45.252838
9366.943359	-44.967442
9388.476562	-44.796124
9410.009766	-45.335667
9431.542969	-45.953537
9453.076172	-46.299019
9474.609375	-45.571651
9496.142578	-45.365562
9517.675781	-45.167137
9539.208984	-44.571514
9560.742188	-44.433491
9582.275391	-44.761059
9603.808594	-44.979099
9625.341797	-44.883373
9646.875000	-44.738831
9668.408203	-44.813488
9689.941406	-45.030807
9711.474609	-45.369244
9733.007812	-45.906277
9754.541016	-45.580219
9776.074219	-45.483532
9797.607422	-45.886742
9819.140625	-45.758587
9840.673828	-45.496952
9862.207031	-45.106144
9883.740234	-44.742538
9905.273438	-44.764084
9926.806641	-45.264896
9948.339844	-45.734829
9969.873047	-45.548641
9991.406250	-45.165188
10012.939453	-45.235355
10034.472656	-44.598011
10056.005859	-45.023144
10077.539062	-45.204586
10099.072266	-44.591072
10120.605469	-44.929356
10142.138672	-45.788490
10163.671875	-45.382042
10185.205078	-45.010643
10206.738281	-45.761795
10228.271484	-45.776920
10249.804688	-45.227318
10271.337891	-44.760799
10292.871094	-44.632309
10314.404297	-44.412983
10335.937500	-44.783215
10357.470703	-44.643803
10379.003906	-44.802017
10400.537109	-44.899582
10422.070312	-45.232880
10443.603516	-45.397285
10465.136719	-45.365307
10486.669922	-45.247494
10508.203125	-45.230923
10529.736328	-45.384636
10551.269531	-45.379375
10572.802734	-45.853439
10594.335938	-46.284302
10615.869141	-46.140091
10637.402344	-45.687908
10658.935547	-45.596153
10680.468750	-45.394051
10702.001953	-45.209290
10723.535156	-45.253052
10745.068359	-45.487129
10766.601562	-45.591354
10788.134766	-45.439663
10809.667969	-45.498260
10831.201172	-45.227814
10852.734375	-45.205975
10874.267578	-45.632484
10895.800781	-45.838009
10917.333984	-45.733898
10938.867188	-45.788059
10960.400391	-45.895844
10981.933594	-45.691109
11003.466797	-45.553207
11025.000000	-45.597454
11046.533203	-45.928604
11068.066406	-45.893990
11089.599609	-45.820145
11111.132812	-46.001423
11132.666016	-45.788200
11154.199219	-45.585094
11175.732422	-45.774498
11197.265625	-46.280411
11218.798828	-46.006916
11240.332031	-45.958328
11261.865234	-46.145412
11283.398438	-45.945202
11304.931641	-45.896503
11326.464844	-46.211327
11347.998047	-46.428722
11369.531250	-46.013817
11391.064453	-46.155731
11412.597656	-46.619946
11434.130859	-46.330566
11455.664062	-46.336357
11477.197266	-46.441753
11498.730469	-46.583527
11520.263672	-46.710621
11541.796875	-46.809776
11563.330078	-46.699188
11584.863281	-46.725876
11606.396484	-46.858311
11627.929688	-46.881523
11649.462891	-47.403275
11670.996094	-47.407551
11692.529297	-47.234772
11714.062500	-46.791451
11735.595703	-46.752544
11757.128906	-47.013680
11778.662109	-47.240234
11800.195312	-47.419220
11821.728516	-47.521046
11843.261719	-47.110191
11864.794922	-46.557903
11886.328125	-46.637085
11907.861328	-46.957127
11929.394531	-47.081356
11950.927734	-47.062584
11972.460938	-47.144230
11993.994141	-47.094707
12015.527344	-47.187572
12037.060547	-46.967659
12058.593750	-46.788223
12080.126953	-46.870968
12101.660156	-47.201511
12123.193359	-47.114143
12144.726562	-46.937141
12166.259766	-47.219971
12187.792969	-47.259472
12209.326172	-47.086544
12230.859375	-47.465313
12252.392578	-47.847641
12273.925781	-48.023460
12295.458984	-47.933060
12316.992188	-47.774384
12338.525391	-47.426315
12360.058594	-47.506744
12381.591797	-47.279602
12403.125000	-47.412079
12424.658203	-47.595093
12446.191406	-47.651375
12467.724609	-47.755836
12489.257812	-47.940517
12510.791016	-47.781139
12532.324219	-47.847797
12553.857422	-48.287830
12575.390625	-48.119942
12596.923828	-48.261574
12618.457031	-48.255016
12639.990234	-48.043900
12661.523438	-48.088696
12683.056641	-47.982838
12704.589844	-47.517212
12726.123047	-47.155430
12747.656250	-47.223404
12769.189453	-47.410923
12790.722656	-47.757645
12812.255859	-47.746948
12833.789062	-47.918167
12855.322266	-48.030216
12876.855469	-47.990952
12898.388672	-47.708935
12919.921875	-47.787945
12941.455078	-47.922832
12962.988281	-48.083733
12984.521484	-48.132961
13006.054688	-48.059639
13027.587891	-48.133419
13049.121094	-47.951027
13070.654297	-47.852974
13092.187500	-47.972450
13113.720703	-47.706009
13135.253906	-47.544403
13156.787109	-47.978680
13178.320312	-48.231838
13199.853516	-48.252529
13221.386719	-48.509861
13242.919922	-48.818539
13264.453125	-48.896149
13285.986328	-48.777874
13307.519531	-48.739487
13329.052734	-48.163776
13350.585938	-48.005783
13372.119141	-48.130108
13393.652344	-47.942490
13415.185547	-47.966808
13436.718750	-48.080994
13458.251953	-47.985790
13479.785156	-48.289238
13501.318359	-49.048916
13522.851562	-49.090115
13544.384766	-48.949265
13565.917969	-49.438148
13587.451172	-49.395691
13608.984375	-48.856079
13630.517578	-49.341251
13652.050781	-49.715065
13673.583984	-49.802490
13695.117188	-49.418533
13716.650391	-49.043224
13738.183594	-49.008175
13759.716797	-48.948170
13781.250000	-48.743160
13802.783203	-49.105419
13824.316406	-49.582268
13845.849609	-49.810474
13867.382812	-49.791576
13888.916016	-49.709751
13910.449219	-50.275276
13931.982422	-50.468700
13953.515625	-50.192940
13975.048828	-49.999165
13996.582031	-50.138020
14018.115234	-50.652493
14039.648438	-50.646248
14061.181641	-50.516403
14082.714844	-50.467224
14104.248047	-50.205341
14125.781250	-50.257427
14147.314453	-50.167393
14168.847656	-50.066074
14190.380859	-50.140617
14211.914062	-50.200596
14233.447266	-50.400463
14254.980469	-50.677986
14276.513672	-50.930603
14298.046875	-51.329014
14319.580078	-51.068127
14341.113281	-50.574512
14362.646484	-50.814228
14384.179688	-50.988605
14405.712891	-50.925705
14427.246094	-51.124805
14448.779297	-51.191719
14470.312500	-50.923473
14491.845703	-51.127411
14513.378906	-51.489681
14534.912109	-51.597218
14556.445312	-51.563328
14577.978516	-51.412056
14599.511719	-51.366936
14621.044922	-51.590492
14642.578125	-51.757130
14664.111328	-51.868923
14685.644531	-51.822277
14707.177734	-51.940861
14728.710938	-52.179665
14750.244141	-52.124550
14771.777344	-52.000366
14793.310547	-51.886429
14814.843750	-52.158016
14836.376953	-52.135017
14857.910156	-52.225956
14879.443359	-51.838089
14900.976562	-51.842991
14922.509766	-51.979958
14944.042969	-52.230606
14965.576172	-52.745129
14987.109375	-52.825512
15008.642578	-52.880188
15030.175781	-52.785076
15051.708984	-52.702137
15073.242188	-52.833652
15094.775391	-52.798470
15116.308594	-52.642029
15137.841797	-52.144901
15159.375000	-51.907578
15180.908203	-52.324230
15202.441406	-52.715816
15223.974609	-52.958546
15245.507812	-53.440304
15267.041016	-53.800350
15288.574219	-53.505779
15310.107422	-53.881332
15331.640625	-53.751808
15353.173828	-53.376827
15374.707031	-52.731247
15396.240234	-51.957054
15417.773438	-52.425266
15439.306641	-52.706593
15460.839844	-53.105663
15482.373047	-53.124332
15503.906250	-53.020878
15525.439453	-53.256367
15546.972656	-53.738548
15568.505859	-53.678310
15590.039062	-53.405960
15611.572266	-53.082775
15633.105469	-53.220528
15654.638672	-53.164856
15676.171875	-53.261078
15697.705078	-53.081779
15719.238281	-53.071625
15740.771484	-53.654171
15762.304688	-53.351128
15783.837891	-53.059765
15805.371094	-53.640018
15826.904297	-53.839439
15848.437500	-53.790009
15869.970703	-54.044754
15891.503906	-53.580845
15913.037109	-53.617752
15934.570312	-53.773998
15956.103516	-53.797203
15977.636719	-53.616550
15999.169922	-53.756889
16020.703125	-53.843395
16042.236328	-53.866962
16063.769531	-54.050098
16085.302734	-54.296024
16106.835938	-54.141758
16128.369141	-53.631966
16149.902344	-53.867481
16171.435547	-53.917000
16192.968750	-54.146832
16214.501953	-54.842632
16236.035156	-55.239883
16257.568359	-55.015972
16279.101562	-54.894268
16300.634766	-54.975166
16322.167969	-55.216152
16343.701172	-55.047546
16365.234375	-54.774624
16386.767578	-54.470570
16408.300781	-54.336567
16429.833984	-54.606586
16451.367188	-55.055916
16472.900391	-55.227982
16494.433594	-55.139729
16515.966797	-55.449814
16537.500000	-55.673286
16559.033203	-55.591900
16580.566406	-55.620598
16602.099609	-55.879707
16623.632812	-55.642033
16645.166016	-55.717407
16666.699219	-55.325401
16688.232422	-55.418835
16709.765625	-55.630264
16731.298828	-55.634178
16752.832031	-55.476887
16774.365234	-55.464462
16795.898438	-55.689117
16817.431641	-56.126312
16838.964844	-56.260559
16860.498047	-56.244869
16882.031250	-56.127583
16903.564453	-56.133339
16925.097656	-56.395279
16946.630859	-56.592438
16968.164062	-56.500469
16989.697266	-56.322849
17011.230469	-55.862110
17032.763672	-55.865028
17054.296875	-56.137550
17075.830078	-56.546104
17097.363281	-56.617908
17118.896484	-56.808693
17140.429688	-56.932220
17161.962891	-57.179329
17183.496094	-57.256725
17205.029297	-57.578373
17226.562500	-57.729664
17248.095703	-57.642834
17269.628906	-57.452076
17291.162109	-57.349274
17312.695312	-57.086155
17334.228516	-57.331947
17355.761719	-57.653313
17377.294922	-57.485725
17398.828125	-58.134686
17420.361328	-58.390648
17441.894531	-57.669624
17463.427734	-57.814095
17484.960938	-57.933281
17506.494141	-57.559612
17528.027344	-57.792751
17549.560547	-57.774380
17571.093750	-57.963665
17592.626953	-58.098621
17614.160156	-57.890068
17635.693359	-58.136379
17657.226562	-58.398392
17678.759766	-58.159092
17700.292969	-58.040936
17721.826172	-57.705349
17743.359375	-57.570541
17764.892578	-57.751427
17786.425781	-57.830242
17807.958984	-57.144791
17829.492188	-56.986443
17851.025391	-57.255779
17872.558594	-57.432858
17894.091797	-57.420162
17915.625000	-57.456791
17937.158203	-57.547779
17958.691406	-57.831596
17980.224609	-57.819576
18001.757812	-58.359081
18023.291016	-58.482285
18044.824219	-58.092247
18066.357422	-57.851536
18087.890625	-57.863106
18109.423828	-57.847645
18130.957031	-57.989742
18152.490234	-58.040741
18174.023438	-58.626827
18195.556641	-58.427200
18217.089844	-58.552902
18238.623047	-58.603378
18260.156250	-57.953064
18281.689453	-58.049706
18303.222656	-58.445034
18324.755859	-58.548836
18346.289062	-58.724636
18367.822266	-58.815140
18389.355469	-58.827072
18410.888672	-58.710739
18432.421875	-58.689449
18453.955078	-58.015293
18475.488281	-57.813610
18497.021484	-58.108192
18518.554688	-57.682198
18540.087891	-57.677166
18561.621094	-58.118103
18583.154297	-58.653156
18604.687500	-59.141678
18626.220703	-59.508217
18647.753906	-59.256783
18669.287109	-59.125732
18690.820312	-59.359425
18712.353516	-59.044743
18733.886719	-58.795219
18755.419922	-59.116680
18776.953125	-59.215965
18798.486328	-58.732136
18820.019531	-58.746082
18841.552734	-58.866440
18863.085938	-58.750267
18884.619141	-58.609306
18906.152344	-58.599510
18927.685547	-59.421547
18949.218750	-59.701828
18970.751953	-59.615501
18992.285156	-59.611500
19013.818359	-59.535084
19035.351562	-59.418533
19056.884766	-59.706509
19078.417969	-59.431362
19099.951172	-59.426540
19121.484375	-59.079323
19143.017578	-59.315678
19164.550781	-59.607853
19186.083984	-60.470989
19207.617188	-60.451706
19229.150391	-60.503098
19250.683594	-61.168098
19272.216797	-62.057434
19293.750000	-63.602806
19315.283203	-65.168930
19336.816406	-66.554138
19358.349609	-68.565422
19379.882812	-71.562691
19401.416016	-74.950600
19422.949219	-77.622101
19444.482422	-80.567413
19466.015625	-83.554802
19487.548828	-86.853889
19509.082031	-90.069931
19530.615234	-93.941185
19552.148438	-97.351707
19573.681641	-100.940666
19595.214844	-104.248108
19616.748047	-107.400169
19638.281250	-109.904343
19659.814453	-111.757126
19681.347656	-113.982185
19702.880859	-115.324821
19724.414062	-116.504471
19745.947266	-117.505508
19767.480469	-118.541977
19789.013672	-119.536751
19810.546875	-120.307350
19832.080078	-121.268333
19853.613281	-122.256783
19875.146484	-123.316658
19896.679688	-124.112320
19918.212891	-124.876320
19939.746094	-125.195595
19961.279297	-125.350952
19982.812500	-125.501945
20004.345703	-125.538040
20025.878906	-125.640251
20047.412109	-125.690468
20068.945312	-125.751289
20090.478516	-125.804893
20112.011719	-125.747726
20133.544922	-125.770088
20155.078125	-125.860397
20176.611328	-125.917107
20198.144531	-125.995224
20219.677734	-125.949509
20241.210938	-125.972488
20262.744141	-126.057549
20284.277344	-126.091400
20305.810547	-125.997360
20327.343750	-125.908394
20348.876953	-125.938171
20370.410156	-125.981476
20391.943359	-125.987068
20413.476562	-125.996628
20435.009766	-125.987328
20456.542969	-125.979584
20478.076172	-125.934868
20499.609375	-125.595940
20521.142578	-125.083794
20542.675781	-125.014832
20564.208984	-125.237289
20585.742188	-125.715904
20607.275391	-125.803917
20628.808594	-125.626205
20650.341797	-125.257027
20671.875000	-125.747353
20693.408203	-125.900169
20714.941406	-125.948883
20736.474609	-125.904060
20758.007812	-125.815102
20779.541016	-125.618080
20801.074219	-125.608345
20822.607422	-125.757332
20844.140625	-125.941292
20865.673828	-126.027428
20887.207031	-125.932571
20908.740234	-125.793205
20930.273438	-125.902916
20951.806641	-126.044655
20973.339844	-126.019577
20994.873047	-125.915108
21016.406250	-125.884735
21037.939453	-125.924782
21059.472656	-125.988998
21081.005859	-126.016922
21102.539062	-126.020210
21124.072266	-126.016785
21145.605469	-126.077202
21167.138672	-126.108116
21188.671875	-126.022331
21210.205078	-125.860352
21231.738281	-125.844788
21253.271484	-125.922470
21274.804688	-125.928864
21296.337891	-125.856194
21317.871094	-125.879150
21339.404297	-125.918091
21360.937500	-125.916191
21382.470703	-125.907990
21404.003906	-125.911903
21425.537109	-125.938393
21447.070312	-125.989517
21468.603516	-125.992180
21490.136719	-125.991310
21511.669922	-125.984657
21533.203125	-125.957993
21554.736328	-125.916687
21576.269531	-125.863457
21597.802734	-125.852165
21619.335938	-125.926300
21640.869141	-125.999504
21662.402344	-125.973717
21683.935547	-125.875305
21705.468750	-125.829613
21727.001953	-125.911049
21748.535156	-125.984924
21770.068359	-126.000732
21791.601562	-125.997696
21813.134766	-125.958725
21834.667969	-125.965607
21856.201172	-125.944519
21877.734375	-125.920570
21899.267578	-125.930931
21920.800781	-125.930748
21942.333984	-125.794998
21963.867188	-125.555420
21985.400391	-125.537918
22006.933594	-125.721329
22028.466797	-125.803925
