Frequency (Hz)	Level (dB)
5103.369141	-68.944160
5124.902344	-68.967064
5146.435547	-67.856369
5167.968750	-67.894089
5189.501953	-69.032028
5211.035156	-69.456200
5232.568359	-69.340744
5254.101562	-69.487091
5275.634766	-70.111267
5297.167969	-70.314079
5318.701172	-70.358833
5340.234375	-70.576286
5361.767578	-70.679253
5383.300781	-70.678345
5404.833984	-70.828979
5426.367188	-70.807655
5447.900391	-70.845566
5469.433594	-71.077873
5490.966797	-71.131859
5512.500000	-71.243767
5534.033203	-71.372147
5555.566406	-71.655640
5577.099609	-71.994934
5598.632812	-72.071388
5620.166016	-72.229668
5641.699219	-72.366623
5663.232422	-72.544083
5684.765625	-72.709763
5706.298828	-72.817406
5727.832031	-72.892502
5749.365234	-73.163651
5770.898438	-73.357445
5792.431641	-73.391708
5813.964844	-73.787369
5835.498047	-73.989136
5857.031250	-74.035187
5878.564453	-74.032410
5900.097656	-74.042015
5921.630859	-73.863327
5943.164062	-73.565132
5964.697266	-73.548782
5986.230469	-73.978798
6007.763672	-74.073677
6029.296875	-74.407204
6050.830078	-74.563080
6072.363281	-74.701637
6093.896484	-74.880669
6115.429688	-74.829613
6136.962891	-74.631142
6158.496094	-74.138306
6180.029297	-73.376823
6201.562500	-74.284622
6223.095703	-75.034515
6244.628906	-75.445168
6266.162109	-75.521637
6287.695312	-75.411903
6309.228516	-75.437897
