Frequency (Hz)	Level (dB)
6330.761719	-65.582451
6352.294922	-65.984779
6373.828125	-66.236900
6395.361328	-66.024300
6416.894531	-65.860397
6438.427734	-65.865860
6459.960938	-65.703621
6481.494141	-66.099174
6503.027344	-66.420586
6524.560547	-66.364655
6546.093750	-66.387787
6567.626953	-66.130447
6589.160156	-66.130333
6610.693359	-66.582397
6632.226562	-66.593422
6653.759766	-66.446663
6675.292969	-66.323952
6696.826172	-66.305862
6718.359375	-66.266487
6739.892578	-66.421516
6761.425781	-66.574097
6782.958984	-66.566589
6804.492188	-66.157402
6826.025391	-66.242424
6847.558594	-66.326500
6869.091797	-66.299698
6890.625000	-66.284447
6912.158203	-66.480553
6933.691406	-66.274368
6955.224609	-66.192635
6976.757812	-66.404541
6998.291016	-66.495155
7019.824219	-66.787216
7041.357422	-66.851799
7062.890625	-66.775764
7084.423828	-66.614456
7105.957031	-66.613602
7127.490234	-66.583122
7149.023438	-66.431839
7170.556641	-66.640068
7192.089844	-66.623016
7213.623047	-66.790924
7235.156250	-66.583450
7256.689453	-66.252945
7278.222656	-65.927765
7299.755859	-65.811142
7321.289062	-65.977890
7342.822266	-65.918343
7364.355469	-65.975159
7385.888672	-65.893120
7407.421875	-65.804268
7428.955078	-65.379799
7450.488281	-65.559555
7472.021484	-65.430542
7493.554688	-65.045776
7515.087891	-64.905922
7536.621094	-64.895454
7558.154297	-64.825645
7579.687500	-64.686516
7601.220703	-64.748528
7622.753906	-64.796570
7644.287109	-64.923332
7665.820312	-64.484047
7687.353516	-64.201317
7708.886719	-64.577042
7730.419922	-64.695961
7751.953125	-64.449165
7773.486328	-64.505028
7795.019531	-64.097633
7816.552734	-64.062325
7838.085938	-64.099968
7859.619141	-63.711426
7881.152344	-63.872978
7902.685547	-63.668938
7924.218750	-63.723576
7945.751953	-63.653412
7967.285156	-63.580544
7988.818359	-63.871376
8010.351562	-63.741615
8031.884766	-63.675591
8053.417969	-63.589169
8074.951172	-63.290405
8096.484375	-63.238068
8118.017578	-63.370838
8139.550781	-62.966656
8161.083984	-62.690128
8182.617188	-62.995430
8204.150391	-63.169945
8225.683594	-63.145622
8247.216797	-63.076653
8268.750000	-62.971779
8290.283203	-62.751743
8311.816406	-62.985722
8333.349609	-62.906876
8354.882812	-62.807060
8376.416016	-63.064735
8397.949219	-62.947239
8419.482422	-62.921391
8441.015625	-63.083023
8462.548828	-63.231133
8484.082031	-63.089279
8505.615234	-62.848644
8527.148438	-62.901112
8548.681641	-62.899094
8570.214844	-62.624523
8591.748047	-62.472260
8613.281250	-62.302120
8634.814453	-62.548557
8656.347656	-62.260326
8677.880859	-62.454311
8699.414062	-62.452560
8720.947266	-62.550541
8742.480469	-62.739666
8764.013672	-62.664600
8785.546875	-62.732925
8807.080078	-62.470657
8828.613281	-62.544888
8850.146484	-62.504227
8871.679688	-62.433090
8893.212891	-62.207970
8914.746094	-62.349144
8936.279297	-62.409653
8957.812500	-62.134216
8979.345703	-62.401360
9000.878906	-61.859821
9022.412109	-61.802216
9043.945312	-62.090561
9065.478516	-62.194763
9087.011719	-62.445274
9108.544922	-62.565716
9130.078125	-62.340157
9151.611328	-62.085457
9173.144531	-61.536316
9194.677734	-61.729218
9216.210938	-61.861187
9237.744141	-61.706722
9259.277344	-61.993359
9280.810547	-62.302853
9302.343750	-61.889133
9323.876953	-61.742100
9345.410156	-61.844471
9366.943359	-61.939274
9388.476562	-61.890991
9410.009766	-61.990265
9431.542969	-61.809307
9453.076172	-61.615185
9474.609375	-61.581646
9496.142578	-62.045620
9517.675781	-61.915020
9539.208984	-62.059105
9560.742188	-62.317646
9582.275391	-62.259232
9603.808594	-61.844601
9625.341797	-61.825974
9646.875000	-62.107262
9668.408203	-62.065449
9689.941406	-61.843544
9711.474609	-61.747967
9733.007812	-61.758488
9754.541016	-61.805023
9776.074219	-61.740761
9797.607422	-61.742062
9819.140625	-61.849953
9840.673828	-61.507568
9862.207031	-61.469387
9883.740234	-61.386673
9905.273438	-61.764713
9926.806641	-61.593761
9948.339844	-61.751526
9969.873047	-61.811920
9991.406250	-61.725075
10012.939453	-61.447304
10034.472656	-61.831959
10056.005859	-61.782074
10077.539062	-61.266895
10099.072266	-61.275009
10120.605469	-61.545559
10142.138672	-61.560707
10163.671875	-61.212410
10185.205078	-60.556087
10206.738281	-60.748768
10228.271484	-61.188541
10249.804688	-61.229908
10271.337891	-61.327515
10292.871094	-61.509132
10314.404297	-61.566368
10335.937500	-61.243008
10357.470703	-60.967403
10379.003906	-60.944332
10400.537109	-60.834671
10422.070312	-60.969154
10443.603516	-61.053234
10465.136719	-60.802303
10486.669922	-60.960865
10508.203125	-60.980816
10529.736328	-60.872040
10551.269531	-60.891602
10572.802734	-61.202286
10594.335938	-61.494747
10615.869141	-61.551636
10637.402344	-61.338837
10658.935547	-61.732552
10680.468750	-61.916412
10702.001953	-61.407303
10723.535156	-61.471878
10745.068359	-61.686024
10766.601562	-61.713432
10788.134766	-61.571960
10809.667969	-61.642982
10831.201172	-61.783886
10852.734375	-61.775322
10874.267578	-62.145489
10895.800781	-61.850292
10917.333984	-61.944607
10938.867188	-62.415165
10960.400391	-62.793678
10981.933594	-62.702301
11003.466797	-62.593555
11025.000000	-62.984848
11046.533203	-62.996716
11068.066406	-62.751446
11089.599609	-63.027523
11111.132812	-63.465153
11132.666016	-63.338272
11154.199219	-62.973747
11175.732422	-63.139702
11197.265625	-63.246315
11218.798828	-62.931614
11240.332031	-63.001099
11261.865234	-63.100151
11283.398438	-63.434940
11304.931641	-63.632202
11326.464844	-63.558929
11347.998047	-63.224304
11369.531250	-63.064777
11391.064453	-63.212139
11412.597656	-63.086555
11434.130859	-63.370049
11455.664062	-63.681370
11477.197266	-63.794685
11498.730469	-63.416321
11520.263672	-63.572304
11541.796875	-63.853882
11563.330078	-63.845463
11584.863281	-63.949886
11606.396484	-64.196175
11627.929688	-64.027359
11649.462891	-64.178253
11670.996094	-64.203697
11692.529297	-64.095871
11714.062500	-63.693588
11735.595703	-64.073486
11757.128906	-64.182739
11778.662109	-64.068268
11800.195312	-64.115471
11821.728516	-64.327858
11843.261719	-64.278313
11864.794922	-64.137611
11886.328125	-64.065781
11907.861328	-64.301430
11929.394531	-64.239204
11950.927734	-64.225922
11972.460938	-64.478294
11993.994141	-64.429962
12015.527344	-64.493561
12037.060547	-64.528534
12058.593750	-64.706253
12080.126953	-64.813133
12101.660156	-64.494164
12123.193359	-64.300125
12144.726562	-64.715042
12166.259766	-65.259552
12187.792969	-65.355385
12209.326172	-64.911613
12230.859375	-64.777222
12252.392578	-65.109085
12273.925781	-65.109352
12295.458984	-65.350143
12316.992188	-65.289146
12338.525391	-65.463623
12360.058594	-65.689384
12381.591797	-65.695633
12403.125000	-65.747833
12424.658203	-65.683487
12446.191406	-65.306488
12467.724609	-65.191475
12489.257812	-65.822540
12510.791016	-66.161819
12532.324219	-66.325050
12553.857422	-66.214279
12575.390625	-66.111916
12596.923828	-66.302956
12618.457031	-66.403191
12639.990234	-66.711723
12661.523438	-66.706757
12683.056641	-66.651840
12704.589844	-66.489632
12726.123047	-66.518845
12747.656250	-66.804512
12769.189453	-66.731339
12790.722656	-66.894310
12812.255859	-67.037231
12833.789062	-66.859337
12855.322266	-66.889198
12876.855469	-67.242203
12898.388672	-67.241600
12919.921875	-66.970543
12941.455078	-66.922523
12962.988281	-67.126572
12984.521484	-67.507149
13006.054688	-67.390831
13027.587891	-67.468391
13049.121094	-67.362495
13070.654297	-67.419731
13092.187500	-67.301285
13113.720703	-67.347122
13135.253906	-67.524200
13156.787109	-67.677704
13178.320312	-67.707771
13199.853516	-67.715996
13221.386719	-67.855835
13242.919922	-68.074852
13264.453125	-67.828400
13285.986328	-67.877808
13307.519531	-68.163651
13329.052734	-68.277931
13350.585938	-68.274094
13372.119141	-67.853706
13393.652344	-67.526718
13415.185547	-68.043671
13436.718750	-68.333191
13458.251953	-68.001534
13479.785156	-68.205521
13501.318359	-68.372513
13522.851562	-68.324654
13544.384766	-68.380035
13565.917969	-68.564964
13587.451172	-68.818680
13608.984375	-68.857292
13630.517578	-68.970390
13652.050781	-68.936592
13673.583984	-68.757042
13695.117188	-68.782318
13716.650391	-68.865784
13738.183594	-69.089256
13759.716797	-69.091148
13781.250000	-68.946327
13802.783203	-68.960312
13824.316406	-69.337456
13845.849609	-69.248055
13867.382812	-69.337685
13888.916016	-69.448318
13910.449219	-69.879715
13931.982422	-69.873184
13953.515625	-69.689400
13975.048828	-69.993256
13996.582031	-70.241882
14018.115234	-69.836449
14039.648438	-70.016174
14061.181641	-70.124191
14082.714844	-69.939529
14104.248047	-69.870110
14125.781250	-70.116913
14147.314453	-70.378860
14168.847656	-70.460571
14190.380859	-70.214043
14211.914062	-70.011887
14233.447266	-69.993874
14254.980469	-69.886749
14276.513672	-70.131432
14298.046875	-70.078621
14319.580078	-70.272598
14341.113281	-70.094261
14362.646484	-69.921326
14384.179688	-70.287582
14405.712891	-70.657219
14427.246094	-70.421577
14448.779297	-70.313164
14470.312500	-70.426079
14491.845703	-70.506920
14513.378906	-70.407707
14534.912109	-70.639145
14556.445312	-71.124092
14577.978516	-71.249733
14599.511719	-71.117271
14621.044922	-70.966324
14642.578125	-70.994003
14664.111328	-71.119789
14685.644531	-71.229530
14707.177734	-71.062134
14728.710938	-70.985718
14750.244141	-70.758583
14771.777344	-71.091774
14793.310547	-71.148369
14814.843750	-70.901390
14836.376953	-70.973671
14857.910156	-71.132309
14879.443359	-71.466148
14900.976562	-71.827827
14922.509766	-71.375702
14944.042969	-71.220840
14965.576172	-71.472084
14987.109375	-71.558975
15008.642578	-71.411896
15030.175781	-71.561188
15051.708984	-71.590172
15073.242188	-71.770287
15094.775391	-71.854034
15116.308594	-71.607285
15137.841797	-71.845772
15159.375000	-72.158569
15180.908203	-71.760681
15202.441406	-71.789467
15223.974609	-71.998093
15245.507812	-71.678787
15267.041016	-71.475105
15288.574219	-71.830017
15310.107422	-72.200157
15331.640625	-71.847397
15353.173828	-71.896759
15374.707031	-71.753777
15396.240234	-71.872887
15417.773438	-71.982918
15439.306641	-71.735405
15460.839844	-71.660660
15482.373047	-71.819611
15503.906250	-71.842331
15525.439453	-72.359009
15546.972656	-72.556435
15568.505859	-72.440636
15590.039062	-72.244492
15611.572266	-72.491150
15633.105469	-72.530136
15654.638672	-71.916893
15676.171875	-71.650230
15697.705078	-71.620842
15719.238281	-71.788063
15740.771484	-71.828896
15762.304688	-72.225006
15783.837891	-72.699440
15805.371094	-72.375427
15826.904297	-72.399651
15848.437500	-72.672195
15869.970703	-72.654160
15891.503906	-72.367409
15913.037109	-72.486534
15934.570312	-72.460556
15956.103516	-71.999046
15977.636719	-71.456032
15999.169922	-71.532974
16020.703125	-72.119392
16042.236328	-72.254456
16063.769531	-71.841637
16085.302734	-71.203606
16106.835938	-71.721497
16128.369141	-72.483322
16149.902344	-72.203255
16171.435547	-72.092300
16192.968750	-71.973152
16214.501953	-72.609970
16236.035156	-72.652565
16257.568359	-72.756523
16279.101562	-72.846924
16300.634766	-72.970718
16322.167969	-73.015694
16343.701172	-73.205101
16365.234375	-72.715034
16386.767578	-72.385620
16408.300781	-72.288452
16429.833984	-72.346710
16451.367188	-72.872444
16472.900391	-73.203529
16494.433594	-73.449898
16515.966797	-72.965569
16537.500000	-72.281151
16559.033203	-72.798363
16580.566406	-73.169899
16602.099609	-72.982269
16623.632812	-72.786270
16645.166016	-72.579376
16666.699219	-73.202950
16688.232422	-73.751938
16709.765625	-73.736450
16731.298828	-73.519249
16752.832031	-73.103241
16774.365234	-73.245773
16795.898438	-73.970978
16817.431641	-74.451630
16838.964844	-74.353867
16860.498047	-73.821930
16882.031250	-73.878868
16903.564453	-74.343872
16925.097656	-74.410652
16946.630859	-74.053574
16968.164062	-74.502060
16989.697266	-74.838379
17011.230469	-75.012962
17032.763672	-74.939232
17054.296875	-75.228088
17075.830078	-75.060127
17097.363281	-74.826279
17118.896484	-74.817459
17140.429688	-74.740059
17161.962891	-74.628944
17183.496094	-74.668518
17205.029297	-74.826324
17226.562500	-74.230881
17248.095703	-74.134705
17269.628906	-74.926842
17291.162109	-75.083130
17312.695312	-75.122139
17334.228516	-74.802872
17355.761719	-74.698929
17377.294922	-75.400955
17398.828125	-75.538712
17420.361328	-75.591194
17441.894531	-75.406502
17463.427734	-74.930893
17484.960938	-74.372444
17506.494141	-74.744354
17528.027344	-75.114983
17549.560547	-74.785156
17571.093750	-75.137871
17592.626953	-75.730614
17614.160156	-76.264572
17635.693359	-76.024567
17657.226562	-75.228935
17678.759766	-75.220879
17700.292969	-75.718491
17721.826172	-76.160767
17743.359375	-76.401497
17764.892578	-76.452171
17786.425781	-76.098450
17807.958984	-75.164085
17829.492188	-75.279648
17851.025391	-75.377083
17872.558594	-75.467461
17894.091797	-75.816055
17915.625000	-75.881866
17937.158203	-76.464584
17958.691406	-76.590660
17980.224609	-76.625801
18001.757812	-76.419830
18023.291016	-76.239426
18044.824219	-76.173256
18066.357422	-76.751175
18087.890625	-76.751129
18109.423828	-76.782921
18130.957031	-76.550545
18152.490234	-76.405167
18174.023438	-75.859779
18195.556641	-75.653778
18217.089844	-76.326736
18238.623047	-76.293648
18260.156250	-75.507187
18281.689453	-75.363419
18303.222656	-76.122116
18324.755859	-77.133980
18346.289062	-76.935989
18367.822266	-76.211510
18389.355469	-76.339363
18410.888672	-76.213104
18432.421875	-76.298798
18453.955078	-76.742378
18475.488281	-77.456970
18497.021484	-77.071350
18518.554688	-76.019775
18540.087891	-76.180023
18561.621094	-77.306198
18583.154297	-77.887321
18604.687500	-77.019897
18626.220703	-76.774017
18647.753906	-77.720146
18669.287109	-78.097435
18690.820312	-78.079193
18712.353516	-77.899574
18733.886719	-77.917549
18755.419922	-77.692390
18776.953125	-77.764084
18798.486328	-78.232430
18820.019531	-78.468025
18841.552734	-78.526039
18863.085938	-78.830544
18884.619141	-78.946503
18906.152344	-78.785294
18927.685547	-78.409065
18949.218750	-78.287315
18970.751953	-78.437920
18992.285156	-78.510895
19013.818359	-78.213875
19035.351562	-78.009636
19056.884766	-78.225494
19078.417969	-78.506950
19099.951172	-78.448395
19121.484375	-78.575981
19143.017578	-79.243752
19164.550781	-79.152969
19186.083984	-78.851631
19207.617188	-78.842979
19229.150391	-79.911331
19250.683594	-80.772598
19272.216797	-81.348549
19293.750000	-83.088997
19315.283203	-85.945091
19336.816406	-88.096924
19358.349609	-90.524040
19379.882812	-92.601669
19401.416016	-96.381660
19422.949219	-98.904709
19444.482422	-101.969612
19466.015625	-105.105347
19487.548828	-108.065575
19509.082031	-111.171371
19530.615234	-114.229347
19552.148438	-117.447784
19573.681641	-120.810898
19595.214844	-124.156631
19616.748047	-127.328384
19638.281250	-130.672470
19659.814453	-132.248947
19681.347656	-134.159439
19702.880859	-134.843109
19724.414062	-136.206833
19745.947266	-136.978424
19767.480469	-138.070999
19789.013672	-139.365631
19810.546875	-139.634888
19832.080078	-140.044037
19853.613281	-140.434189
19875.146484	-141.924423
19896.679688	-142.899658
19918.212891	-142.909866
19939.746094	-142.615723
19961.279297	-142.517532
19982.812500	-143.188477
20004.345703	-144.537491
20025.878906	-145.353409
20047.412109	-145.149765
20068.945312	-144.726791
20090.478516	-144.882736
20112.011719	-144.619507
20133.544922	-144.473007
20155.078125	-145.033875
20176.611328	-144.811462
20198.144531	-143.862228
20219.677734	-143.689545
20241.210938	-144.750031
20262.744141	-145.932053
20284.277344	-145.798569
20305.810547	-144.083115
20327.343750	-142.987167
20348.876953	-142.819183
20370.410156	-143.292343
20391.943359	-143.253098
20413.476562	-143.142212
20435.009766	-143.391907
20456.542969	-144.054428
20478.076172	-144.281235
20499.609375	-141.217880
20521.142578	-133.355148
20542.675781	-132.314880
20564.208984	-138.614960
20585.742188	-142.816223
20607.275391	-142.944611
20628.808594	-142.607132
20650.341797	-144.404068
20671.875000	-145.748383
20693.408203	-145.512329
20714.941406	-145.134659
20736.474609	-144.493729
20758.007812	-143.878036
20779.541016	-141.538483
20801.074219	-136.698471
20822.607422	-137.804245
20844.140625	-144.020493
20865.673828	-143.823105
20887.207031	-141.089783
20908.740234	-140.590485
20930.273438	-141.229462
20951.806641	-143.424408
20973.339844	-145.173508
20994.873047	-143.028091
21016.406250	-142.097015
21037.939453	-142.407043
21059.472656	-143.878372
21081.005859	-145.183334
21102.539062	-145.402847
21124.072266	-145.379654
21145.605469	-145.880783
21167.138672	-145.713638
21188.671875	-144.409134
21210.205078	-143.022446
21231.738281	-142.659637
21253.271484	-142.656525
21274.804688	-142.507111
21296.337891	-142.767242
21317.871094	-142.904037
21339.404297	-143.393890
21360.937500	-144.014389
21382.470703	-144.658539
21404.003906	-143.990250
21425.537109	-143.002853
21447.070312	-143.098587
21468.603516	-143.727951
21490.136719	-144.074890
21511.669922	-144.656281
21533.203125	-145.265518
21554.736328	-145.060135
21576.269531	-144.113663
21597.802734	-143.388474
21619.335938	-144.086594
21640.869141	-145.378082
21662.402344	-144.692917
21683.935547	-142.558716
21705.468750	-141.625595
21727.001953	-142.008041
21748.535156	-143.710098
21770.068359	-144.771393
21791.601562	-144.052139
21813.134766	-143.961639
21834.667969	-145.181076
21856.201172	-145.399719
21877.734375	-144.097275
21899.267578	-142.710541
21920.800781	-142.477402
21942.333984	-142.479050
21963.867188	-141.342682
21985.400391	-140.373978
22006.933594	-141.903854
22028.466797	-144.078690
